Class Name,Class Stereotype,Method Name,Method Stereotype
"Context","empty","Context","copy-constructor",
"ScriptAssemblyResolver","entity boundary","ScriptAssemblyResolver","constructor",
"ScriptAssemblyResolver","entity boundary","Dispose","incidental",
"ScriptAssemblyResolver","entity boundary","AssemblyResolve","property non-void-command collaborator",
"ScriptAssemblyResolver","entity boundary","AssemblyResolve","property non-void-command collaborator",
"ScriptAssemblyResolver","entity boundary","GetShouldTryResolveNeutral","predicate collaborator",
"RoslynScriptEngine","factory controller small-class","RoslynScriptEngine","constructor",
"RoslynScriptEngine","factory controller small-class","CreateSession","property factory collaborator",
"RoslynCodeGenerator","boundary degenerate small-class","Generate","wrapper stateless",
"ReferenceAssemblyResolver","entity boundary small-class","ReferenceAssemblyResolver","constructor",
"ReferenceAssemblyResolver","entity boundary small-class","GetReferenceAssemblies","property non-void-command collaborator",
"ContainerRegistrationBuilder<T,TActivator>","boundary","ContainerRegistrationBuilder","constructor",
"ContainerRegistrationBuilder<T,TActivator>","boundary","As","get set collaborator",
"ContainerRegistrationBuilder<T,TActivator>","boundary","AsSelf","get set collaborator",
"ContainerRegistrationBuilder<T,TActivator>","boundary","Singleton","get set collaborator",
"ContainerRegistrationBuilder<T,TActivator>","boundary","Transient","get set collaborator",
"AutofacTypeRegistrar","boundary","AutofacTypeRegistrar","constructor",
"AutofacTypeRegistrar","boundary","RegisterModule","controller",
"AutofacTypeRegistrar","boundary","Register","command collaborator",
"AutofacTypeRegistrar","boundary","RegisterType","property non-void-command factory collaborator",
"AutofacTypeRegistrar","boundary","RegisterInstance","command collaborator",
"AutofacTypeRegistrar","boundary","RegisterLazy","command collaborator",
"AutofacTypeRegistrar","boundary","RegisterInstance<TImplementation>","property non-void-command factory collaborator",
"AutofacTypeRegistrar","boundary","BuildContainer","property non-void-command collaborator",
"AutofacTypeRegistrar","boundary","Build","property non-void-command factory collaborator",
"BuildFeature","unclassified","BuildFeature","constructor",
"BuildFeature","unclassified","Run","property non-void-command collaborator",
"BuildFeature","unclassified","RunCore","property non-void-command collaborator",
"BuildFeature","unclassified","CreateScriptHost","controller stateless",
"TestContainerConfigurator","commander boundary small-class","TestContainerConfigurator","constructor",
"TestContainerConfigurator","commander boundary small-class","Configure","command collaborator",
"TestContainerConfigurator","commander boundary small-class","RegisterOverrides","command collaborator",
"InfoFeatureTests","pure-controller degenerate small-class","Should_Output_Version_To_Console","controller stateless",
"InfoFeatureTests","pure-controller degenerate small-class","Should_Throw_If_Console_Is_Null","controller stateless",
"BuildFeatureTests","degenerate","Should_Execute_Default_Script_If_Not_Specified","controller stateless",
"BuildFeatureTests","degenerate","Should_Attach_Debugger_If_Specified","wrapper stateless",
"BuildFeatureTests","degenerate","Should_Resolve_Correct_Script_Host_For_The_Different_Build_Host_Kinds","controller stateless",
"ProgramFixture","entity factory controller small-class","ProgramFixture","constructor",
"ProgramFixture","entity factory controller small-class","Run","property non-void-command factory collaborator",
"FakeScriptSession","commander lazy-class degenerate","AddReference","empty",
"FakeScriptSession","commander lazy-class degenerate","AddReference","empty",
"FakeScriptSession","commander lazy-class degenerate","ImportNamespace","empty",
"FakeScriptSession","commander lazy-class degenerate","Execute","set collaborator",
"FakeDebugger","commander boundary data-class small-class","WaitForAttach","set collaborator",
"ToolFixture<TToolSettings,TFixtureResult>","entity small-class","ToolFixture","constructor",
"ToolFixture<TToolSettings,TFixtureResult>","entity small-class","GetDefaultToolPath","property factory wrapper",
