Class Stereotype,Stereotype Count
entity,129
minimal-entity,4
data-provider,186
commander,326
boundary,404
factory,36
controller,97
pure-controller,185
large-class,7
lazy-class,118
degenerate,589
data-class,37
small-class,685
empty,245
unclassified,206
Total,3254
