Class Stereotype,Stereotype Count
entity,517
minimal-entity,6
data-provider,74
commander,397
boundary,1080
factory,42
controller,103
pure-controller,187
large-class,1
lazy-class,22
degenerate,360
data-class,52
small-class,859
empty,1991
unclassified,51
Total,5742
