Method Stereotype,Stereotype Count
get,196
predicate,214
property,2160
void-accessor,183
set,506
command,859
non-void-command,3294
collaborator,4588
controller,789
wrapper,969
constructor,1677
copy-constructor,126
destructor,4
factory,323
incidental,229
stateless,1115
empty,61
unclassified,16
Total,17309
