Unique Method Stereotype,Method Count
property set collaborator,1
property factory collaborator,2
wrapper stateless,6
property non-void-command,1
factory controller stateless,4
void-accessor command collaborator,1
non-void-command factory collaborator,4
predicate non-void-command,3
property non-void-command collaborator,6
collaborator incidental,1
controller,37
get,5
property non-void-command factory collaborator,5
get collaborator,5
incidental,6
command collaborator,55
command,65
empty,10
property wrapper,2
set collaborator,9
property factory wrapper,1
constructor,21
set,23
controller stateless,11
property controller,2
Total,286
