Unique Method Stereotype,Method Count
void-accessor set,4
property set,1
get non-void-command,6
void-accessor command collaborator,7
unclassified,1
get predicate non-void-command collaborator,1
predicate,4
get set collaborator,24
get property non-void-command,1
get set,56
wrapper,9
void-accessor command,5
wrapper stateless,16
property set collaborator,1
stateless,3
controller stateless,25
get collaborator,88
command collaborator,216
command,183
factory controller,1
empty,21
get property controller,1
constructor,135
set,68
get set factory collaborator,12
get non-void-command collaborator,5
property wrapper,22
controller,54
incidental,30
predicate non-void-command collaborator,6
collaborator stateless,6
get property non-void-command collaborator,4
collaborator incidental,8
get,105
predicate non-void-command,7
property controller,6
set collaborator,55
property non-void-command collaborator,59
property,12
property non-void-command factory collaborator,9
property non-void-command,39
factory controller stateless,2
non-void-command factory collaborator,11
predicate controller,6
Total,1335
