Unique Class Stereotype,Class Count
pure-controller small-class,1
data-provider data-class small-class,2
degenerate,4
commander boundary data-class small-class,1
controller small-class,6
commander small-class,2
data-provider small-class,5
data-provider boundary small-class,1
entity small-class,4
entity,2
pure-controller degenerate small-class,38
entity factory controller,1
boundary,7
pure-controller degenerate,4
boundary degenerate small-class,7
entity commander boundary,4
commander boundary small-class,22
entity factory controller small-class,2
factory pure-controller degenerate small-class,1
factory controller small-class,5
entity boundary small-class,76
small-class,15
empty,397
unclassified,8
controller,1
boundary degenerate,1
commander boundary,7
entity boundary,75
Total,699
