Unique Method Stereotype,Method Count
factory stateless,1
get property factory collaborator,1
void-accessor set,1
get property,1
get wrapper,5
factory,1
get property set collaborator,1
predicate set collaborator,3
collaborator,1
set factory collaborator,2
property factory,9
get command collaborator,8
get property set,2
get property wrapper,5
get property non-void-command,1
void-accessor set collaborator,1
empty,792
factory wrapper stateless,195
predicate collaborator,7
property non-void-command factory collaborator,432
property non-void-command,1145
predicate set,4
factory collaborator,3
controller,1098
incidental,1099
copy-constructor,71
property wrapper,424
get non-void-command collaborator,37
factory collaborator stateless,910
predicate non-void-command collaborator,336
wrapper,1147
property,531
command collaborator,6130
predicate non-void-command,201
property non-void-command collaborator,2901
non-void-command,1
set collaborator,1476
property controller,281
predicate controller,221
property collaborator,10
stateless,131
property set collaborator,21
non-void-command factory collaborator,455
controller stateless,7334
constructor,5231
factory controller,73
get property controller,5
set,5444
collaborator incidental,483
get,5828
get property non-void-command collaborator,4
get controller,5
get collaborator,1599
wrapper stateless,4910
get command,3
property set,19
factory collaborator incidental,20
predicate,29
factory controller stateless,760
void-accessor command,23
unclassified,22
get property non-void-command factory collaborator,2
property set factory collaborator,5
command,6330
property factory wrapper,36
property factory collaborator,100
get set collaborator,69
non-void-command factory,2
get set,159
get factory collaborator,4
void-accessor controller,1
get set factory collaborator,5
property factory controller,65
get predicate controller,6
predicate wrapper,42
property non-void-command factory,5
collaborator stateless,49
non-void-command collaborator,2
get non-void-command,40
get non-void-command factory collaborator,6
void-accessor command collaborator,17
Total,58839
