Unique Method Stereotype,Method Count
void-accessor command collaborator,1
void-accessor set collaborator,1
property set factory collaborator,1
get property non-void-command,2
get set,1
wrapper,5
property factory collaborator,3
get property,1
unclassified,2
get set collaborator,1
property,4
property set collaborator,1
get property collaborator,1
set,4
predicate wrapper,4
predicate non-void-command,13
property factory controller,5
property non-void-command,33
property non-void-command factory collaborator,29
wrapper stateless,60
command collaborator,207
property wrapper,14
get non-void-command collaborator,3
constructor,107
command,99
factory controller,1
empty,24
controller stateless,96
predicate collaborator,1
factory wrapper stateless,5
factory controller stateless,39
property non-void-command collaborator,201
property controller,14
set collaborator,20
factory collaborator stateless,14
predicate,3
get collaborator,11
copy-constructor,2
predicate non-void-command collaborator,20
controller,8
incidental,19
get command collaborator,1
get property non-void-command collaborator,1
get,16
collaborator incidental,19
non-void-command factory collaborator,15
predicate controller,3
Total,1135
