Method Stereotype,Stereotype Count
get,378
predicate,265
property,1186
void-accessor,287
set,434
command,1263
non-void-command,946
collaborator,2367
controller,550
wrapper,2031
constructor,619
copy-constructor,10
destructor,4
factory,227
incidental,425
stateless,1378
empty,43
unclassified,5
Total,12418
