Method Stereotype,Stereotype Count
get,4413
predicate,256
property,562
void-accessor,57
set,1215
command,1872
non-void-command,3535
collaborator,3675
controller,130
wrapper,56
constructor,281
copy-constructor,1
destructor,0
factory,59
incidental,359
stateless,240
empty,211
unclassified,3
Total,16925
