Class Name,Class Stereotype,Method Name,Method Stereotype
"MainWindow","commander boundary","MainWindow","constructor"
"MainWindow","commander boundary","StartCapture","set collaborator"
"MainWindow","commander boundary","StopCapture","set collaborator"
"MainWindow","commander boundary","GenerateCode","command collaborator"
"MainWindow","commander boundary","OnClosed","command collaborator"
"PreferencesViewModel","entity boundary","PreferencesViewModel","constructor"
"PreferencesViewModel","entity boundary","Visit","wrapper stateless"
"PreferencesViewModel","entity boundary","SaveSettings","command"
"PreferencesViewModel","entity boundary","PlaceScreen","command"
"PreferencesViewModel","entity boundary","get","wrapper stateless"
"PreferencesViewModel","entity boundary","get","property wrapper"
"PreferencesViewModel","entity boundary","get","property wrapper"
"KeyShowViewModel","empty","KeyShowViewModel","constructor"
"DelegateCommand","boundary degenerate","DelegateCommand","constructor"
"DelegateCommand","boundary degenerate","Execute","wrapper stateless"
"DelegateCommand","boundary degenerate","CanExecute","collaborator incidental"
"DelegateCommand","boundary degenerate","RaiseCanExecuteChanged","wrapper"
"AvailableColor","empty","AvailableColor","constructor"
"PreferencesView","empty","PreferencesView","copy-constructor"
"Resources","empty","Resources","constructor"
"Resources","empty","Resources","constructor"
"ConcurrencyService","empty","ConcurrencyService","constructor"
"CarnacTrayIcon","small-class","CarnacTrayIcon","constructor"
"CarnacTrayIcon","small-class","NotifyIconClick","controller stateless"
"CarnacTrayIcon","small-class","Dispose","command"
"App","unclassified","App","constructor"
"App","unclassified","OnStartup","command collaborator"
"App","unclassified","OnExit","command collaborator"
"App","unclassified","TrayIconOnOpenPreferences","controller"
"MessageProviderFacts","commander boundary","MessageProviderFacts","constructor"
"MessageProviderFacts","commander boundary","CreateMessageProvider","property factory controller"
"MessageProviderFacts","commander boundary","key_with_modifiers_raises_a_new_message","non-void-command collaborator"
"MessageProviderFacts","commander boundary","recognises_shortcuts","non-void-command collaborator"
"MessageProviderFacts","commander boundary","does_not_show_key_press_on_partial_match","non-void-command collaborator"
"MessageProviderFacts","commander boundary","produces_two_messages_when_shortcut_is_broken","non-void-command collaborator"
"MessageProviderFacts","commander boundary","does_show_shortcut_name_on_full_match","non-void-command collaborator"
"MessageProviderFacts","commander boundary","keeps_order_of_streams","non-void-command collaborator"
"ShortcutProvider","entity boundary small-class","ShortcutProvider","constructor"
"ShortcutProvider","entity boundary small-class","GetShortcutsStartingWith","property non-void-command collaborator"
"KeysControllerFacts","commander boundary","KeysControllerFacts","constructor"
"KeysControllerFacts","commander boundary","CreateKeysController","property non-void-command factory collaborator"
"KeysControllerFacts","commander boundary","MessagesAreAddedIntoKeysColletion","command collaborator"
"KeysControllerFacts","commander boundary","MessagesAreFlaggedAsDeletingAfter5Seconds","command collaborator"
"KeysControllerFacts","commander boundary","MessagesIsRemovedAfter6Seconds","command collaborator"
"KeysControllerFacts","commander boundary","MessageTimeoutIsStartedAgainIfMessageIsUpdated","command collaborator"
"KeysControllerFacts","commander boundary","MultiMerge","command collaborator"
"KeysControllerFacts","commander boundary","SingleMessageAt100Ticks","property non-void-command collaborator"
"KeysControllerFacts","commander boundary","GetDefaultFadeDelay","controller stateless"
"InterceptKeys","data-provider boundary data-class small-class","InterceptKeys","constructor"
"InterceptKeys","data-provider boundary data-class small-class","GetKeyStream","get collaborator"
"MessageProvider","entity boundary small-class","MessageProvider","constructor"
"MessageProvider","entity boundary small-class","GetMessageStream","property non-void-command collaborator"
"InterceptKeyEventArgs","data-provider small-class","InterceptKeyEventArgs","constructor"
"InterceptKeyEventArgs","data-provider small-class","IsLetter","predicate"
"SpecificationFor<T>","empty","SpecificationFor","constructor"
"ShortcutAccumulator","entity boundary","ShortcutAccumulator","constructor"
"ShortcutAccumulator","entity boundary","ProcessKey","get property non-void-command factory collaborator"
"ShortcutAccumulator","entity boundary","GetMessages","get collaborator"
"ShortcutAccumulator","entity boundary","Add","command collaborator"
"ShortcutAccumulator","entity boundary","EvaluateShortcuts","command collaborator"
"ShortcutAccumulator","entity boundary","BeginShortcut","command collaborator"
"ShortcutAccumulator","entity boundary","ShortcutCompleted","command collaborator"
"ShortcutAccumulator","entity boundary","NoMatchingShortcut","command"
"ShortcutAccumulator","entity boundary","Complete","command collaborator"
"ShortcutAccumulator","entity boundary","get","get collaborator"
"KeysController","commander small-class","KeysController","constructor"
"KeysController","commander small-class","Start","command collaborator"
"KeysController","commander small-class","Dispose","command"
"KeyShowView","commander boundary degenerate","KeyShowView","copy-constructor"
"KeyShowView","commander boundary degenerate","OnSourceInitialized","command collaborator"
"KeyShowView","commander boundary degenerate","WindowLoaded","empty"
"KeyShowView","commander boundary degenerate","SettingsLeftChanged","collaborator incidental"
"PopupSettings","commander","OnLeftChanged","wrapper"
"PopupSettings","commander","get","incidental"
"PopupSettings","commander","set","non-void-command"
"ShortcutCollection","entity boundary small-class","ShortcutCollection","constructor"
"ShortcutCollection","entity boundary small-class","GetShortcutsMatching","property non-void-command collaborator"
"FixedQueue<T>","entity boundary","FixedQueue","constructor"
"FixedQueue<T>","entity boundary","Enqueue","command collaborator"
"FixedQueue<T>","entity boundary","Clear","command"
"FixedQueue<T>","entity boundary","GetEnumerator","property non-void-command collaborator"
"FixedQueue<T>","entity boundary","IEnumerable.GetEnumerator","property non-void-command collaborator"
"PreferencesField","data-provider boundary","PreferencesField","constructor"
"PreferencesField","data-provider boundary","get","property wrapper"
"PreferencesField","data-provider boundary","set","wrapper"
"PreferencesField","data-provider boundary","get","property wrapper"
"PreferencesField","data-provider boundary","set","wrapper"
