Method Stereotype,Stereotype Count
get,567
predicate,151
property,1442
void-accessor,25
set,507
command,403
non-void-command,1356
collaborator,2346
controller,151
wrapper,444
constructor,338
copy-constructor,24
destructor,16
factory,157
incidental,293
stateless,302
empty,242
unclassified,4
Total,8768
