Class Stereotype,Stereotype Count
entity,90
minimal-entity,2
data-provider,197
commander,54
boundary,403
factory,6
controller,9
pure-controller,20
large-class,1
lazy-class,9
degenerate,95
data-class,192
small-class,348
empty,589
unclassified,23
Total,2038
