Method Stereotype,Stereotype Count
get,2231
predicate,246
property,5304
void-accessor,428
set,569
command,1276
non-void-command,2281
collaborator,8412
controller,1217
wrapper,1937
constructor,1822
copy-constructor,156
destructor,181
factory,196
incidental,435
stateless,1641
empty,428
unclassified,37
Total,28797
