Class Name,Class Stereotype,Method Name,Method Stereotype
"ApplicationUpdaterViewModel","commander boundary","ApplicationUpdaterViewModel","constructor"
"ApplicationUpdaterViewModel","commander boundary","Show","controller"
"ApplicationUpdaterViewModel","commander boundary","Update","command collaborator"
"ApplicationUpdaterViewModel","commander boundary","DownloadProgressChanged","set collaborator"
"ApplicationUpdaterViewModel","commander boundary","DownloadFileCompleted","command collaborator"
"ApplicationUpdaterViewModel","commander boundary","RunUpdate","command collaborator"
"ApplicationUpdaterViewModel","commander boundary","CheckVersion","non-void-command collaborator"
"ApplicationUpdaterView","boundary degenerate small-class","ApplicationUpdaterView","constructor"
"ApplicationUpdaterView","boundary degenerate small-class","ButtonBase_OnClick","wrapper stateless"
"SizeRatioConverter","boundary degenerate small-class","Convert","collaborator incidental"
"SizeRatioConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"LittleBigMouseClientService","lazy-class","OnStateChanged","set"
"LittleBigMouseClientService","lazy-class","LittleBigMouseClientService","constructor"
"LittleBigMouseClientService","lazy-class","CreateExcludedFile","controller stateless"
"LittleBigMouseClientService","lazy-class","LaunchDaemon","set collaborator"
"Resources","empty","Resources","constructor"
"DefaultMonitorViewModelDesign","empty","DefaultMonitorViewModelDesign","constructor"
"DefaultMonitorViewModel","boundary degenerate small-class","DefaultMonitorViewModel","constructor"
"DefaultMonitorViewModel","boundary degenerate small-class","DetachFromDesktop","wrapper stateless"
"DefaultMonitorViewModel","boundary degenerate small-class","AttachToDesktop","wrapper stateless"
"MonitorDebugListValue","empty","MonitorDebugListValue","constructor"
"SeenProcessViewModel","empty","SeenProcessViewModel","constructor"
"LayoutOptions","empty","LayoutOptions","constructor"
"MultiMonitorsLayoutPresenterView","commander boundary small-class","MultiMonitorsLayoutPresenterView","constructor"
"MultiMonitorsLayoutPresenterView","commander boundary small-class","GetRatio","wrapper stateless"
"MultiMonitorsLayoutPresenterView","commander boundary small-class","OnLayoutUpdated","command collaborator"
"MonitorFrameViewModelDesign","empty","MonitorFrameViewModelDesign","constructor"
"MonitorFrameViewModel","controller","MonitorFrameViewModel","constructor"
"MonitorFrameViewModel","controller","GetBounds","factory controller stateless"
"MonitorFrameViewModel","controller","SetWallpaper","non-void-command collaborator"
"MonitorFrameViewModel","controller","ConfigureMvvmContext","controller"
"PresenterBackground","empty","PresenterBackground","constructor"
"LbmOptions","empty","LbmOptions","constructor"
"LoggingService","boundary","Write","collaborator"
"LoggingService","boundary","Write","collaborator"
"LoggingService","boundary","Write","collaborator"
"LoggingService","boundary","Write","collaborator"
"PluginsControlsView","empty","PluginsControlsView","constructor"
"App","boundary small-class","Initialize","wrapper"
"App","boundary small-class","OnFrameworkInitializationCompleted","wrapper"
"IMonitorFrameViewModel","small-class","Select","unclassified"
"IMainPluginsViewModel","commander data-class small-class","SetMonitorFrameViewMode<T>","set"
"DefaultMonitorView","empty","DefaultMonitorView","constructor"
"UiCommand","empty","UiCommand","constructor"
"VcpSliderViewModel","degenerate small-class","VcpSliderViewModel","constructor"
"VcpSliderViewModel","degenerate small-class","Up","incidental"
"VcpSliderViewModel","degenerate small-class","Down","incidental"
"VcpSliderViewModelDesign","empty","VcpSliderViewModelDesign","constructor"
"MonitorDebugView","boundary degenerate small-class","MonitorDebugView","constructor"
"MonitorDebugView","boundary degenerate small-class","WheelDelta","collaborator incidental"
"TestPatternButtonViewModel","boundary","TestPatternButtonViewModel","constructor"
"TestPatternButtonViewModel","boundary","Set","get set collaborator"
"TestPatternButtonViewModel","boundary","Set","get non-void-command collaborator"
"TestPatternButtonViewModel","boundary","Set","get set collaborator"
"TestPatternButtonViewModel","boundary","SetRgb","get set"
"TestPatternButtonViewModel","boundary","ShowTestPattern","command collaborator"
