Method Stereotype,Stereotype Count
get,153
predicate,204
property,451
void-accessor,13
set,160
command,1337
non-void-command,318
collaborator,1395
controller,231
wrapper,82
constructor,254
copy-constructor,2
destructor,91
factory,49
incidental,180
stateless,246
empty,5
unclassified,4
Total,5175
