Class Stereotype,Stereotype Count
entity,527
minimal-entity,11
data-provider,116
commander,1957
boundary,2504
factory,91
controller,140
pure-controller,220
large-class,9
lazy-class,125
degenerate,1181
data-class,249
small-class,2060
empty,3167
unclassified,166
Total,12523
