Class Name,Class Stereotype,Method Name,Method Stereotype
"ReflectionPath","entity boundary small-class","ReflectionPath","constructor",
"ReflectionPath","entity boundary small-class","GetValue","property non-void-command collaborator",
"ReflectionPath","entity boundary small-class","TryGetValue","predicate non-void-command collaborator",
"BinningOptions","empty","BinningOptions","constructor",
"SvgRenderContext","commander","SvgRenderContext","constructor",
"SvgRenderContext","commander","Close","command",
"SvgRenderContext","commander","Complete","command",
"SvgRenderContext","commander","Dispose","command",
"SvgRenderContext","commander","DrawEllipse","command collaborator",
"SvgRenderContext","commander","DrawLine","command collaborator",
"SvgRenderContext","commander","DrawPolygon","command collaborator",
"SvgRenderContext","commander","DrawRectangle","command collaborator",
"SvgRenderContext","commander","DrawText","command collaborator",
"SvgRenderContext","commander","Flush","command",
"SvgRenderContext","commander","MeasureText","property non-void-command collaborator",
"SvgRenderContext","commander","DrawImage","command",
"SvgRenderContext","commander","Dispose","set",
"SvgRenderContext","commander","SetClip","command collaborator",
"SvgRenderContext","commander","ResetClip","command",
"VectorItem","unclassified","VectorItem","constructor",
"VectorItem","unclassified","ToCode","property non-void-command",
"VectorItem","unclassified","Equals","predicate non-void-command",
"VectorItem","unclassified","ToString","incidental",
"VectorItem","unclassified","IsDefined","predicate non-void-command",
"TwoColorLineSeries","boundary","TwoColorLineSeries","constructor",
"TwoColorLineSeries","boundary","SetDefaultValues","command",
"TwoColorLineSeries","boundary","RenderLine","command collaborator",
"TwoColorLineSeries","boundary","get","property non-void-command collaborator",
"TwoColorLineSeries","boundary","get","property collaborator",
"TwoColorLineSeries","boundary","get","property non-void-command",
"ThreeColorLineSeries","boundary","ThreeColorLineSeries","constructor",
"ThreeColorLineSeries","boundary","SetDefaultValues","command",
"ThreeColorLineSeries","boundary","RenderLine","command collaborator",
"ThreeColorLineSeries","boundary","get","property non-void-command collaborator",
"ThreeColorLineSeries","boundary","get","property non-void-command collaborator",
"ThreeColorLineSeries","boundary","get","property collaborator",
"ThreeColorLineSeries","boundary","get","property collaborator",
"ThreeColorLineSeries","boundary","get","property non-void-command",
"ThreeColorLineSeries","boundary","get","property non-void-command",
"StemSeries","entity small-class","StemSeries","constructor",
"StemSeries","entity small-class","GetNearestPoint","property non-void-command factory collaborator",
"StemSeries","entity small-class","Render","command collaborator",
"StairStepSeries","entity small-class","StairStepSeries","constructor",
"StairStepSeries","entity small-class","GetNearestPoint","property non-void-command factory collaborator",
"StairStepSeries","entity small-class","Render","command collaborator",
"Series","entity small-class","Series","constructor",
"Series","entity small-class","GetNearestPoint","collaborator incidental",
