Unique Method Stereotype,Method Count
factory controller,2
incidental,1
get collaborator,4
property collaborator,1
predicate,1
property,2
get,2
set collaborator,3
controller,2
wrapper stateless,6
get wrapper,1
property wrapper,2
predicate non-void-command collaborator,25
command,48
set,2
constructor,14
property non-void-command,8
predicate wrapper,1
non-void-command factory collaborator,4
property non-void-command collaborator,48
controller stateless,6
command collaborator,61
get non-void-command collaborator,1
get set collaborator,3
wrapper,9
get set,2
Total,259
