Method Stereotype,Stereotype Count
get,1172
predicate,424
property,1225
void-accessor,1064
set,318
command,1621
non-void-command,1022
collaborator,3016
controller,690
wrapper,485
constructor,874
copy-constructor,66
destructor,186
factory,31
incidental,438
stateless,715
empty,334
unclassified,69
Total,13750
