Unique Method Stereotype,Method Count
get set factory,1
get wrapper,1
void-accessor controller,1
property,6
property set,3
predicate,16
non-void-command collaborator,1
predicate wrapper,7
factory controller stateless,1
empty,4
void-accessor set collaborator,2
get non-void-command,3
unclassified,9
predicate controller,3
non-void-command factory collaborator,1
get set collaborator,4
get predicate non-void-command,1
predicate non-void-command,10
wrapper stateless,59
get property collaborator,1
set,24
constructor,134
get non-void-command collaborator,1
property wrapper,25
command collaborator,53
get predicate set collaborator,1
property set collaborator,51
destructor,87
predicate collaborator,15
get set,4
wrapper,21
controller stateless,85
command,40
get property non-void-command collaborator,3
get,59
collaborator incidental,36
property non-void-command collaborator,123
property controller,5
set collaborator,29
get collaborator,49
copy-constructor,8
predicate non-void-command collaborator,37
incidental,18
controller,2
predicate set,2
property collaborator,105
property non-void-command,13
get property set collaborator,4
predicate set collaborator,4
collaborator,14
void-accessor command collaborator,14
void-accessor collaborator,4
Total,1204
