Class Name,Class Stereotype,Method Name,Method Stereotype
"StrictModeScope","commander data-class small-class","StrictModeScope","constructor"
"StrictModeScope","commander data-class small-class","Dispose","set"
"JintTaggedTemplateExpression","unclassified","JintTaggedTemplateExpression","constructor"
"JintTaggedTemplateExpression","unclassified","Initialize","command collaborator"
"JintTaggedTemplateExpression","unclassified","EvaluateInternal","property non-void-command collaborator"
"JintTaggedTemplateExpression","unclassified","GetTemplateObject","property factory controller"
"DisplayNamesPrototype","commander boundary small-class","DisplayNamesPrototype","constructor"
"DisplayNamesPrototype","commander boundary small-class","Initialize","command collaborator"
"DateTimeFormatPrototype","commander boundary small-class","DateTimeFormatPrototype","constructor"
"DateTimeFormatPrototype","commander boundary small-class","Initialize","command collaborator"
"CollatorConstructor","boundary degenerate small-class","CollatorConstructor","constructor"
"CollatorConstructor","boundary degenerate small-class","Construct","collaborator stateless"
"BigUint64ArrayConstructor","entity boundary small-class","BigUint64ArrayConstructor","constructor"
"BigUint64ArrayConstructor","entity boundary small-class","Construct","property non-void-command collaborator"
"DefaultReferenceResolver","boundary degenerate","DefaultReferenceResolver","constructor"
"DefaultReferenceResolver","boundary degenerate","TryUnresolvableReference","collaborator incidental"
"DefaultReferenceResolver","boundary degenerate","TryPropertyReference","collaborator incidental"
"DefaultReferenceResolver","boundary degenerate","TryGetCallable","collaborator incidental"
"DefaultReferenceResolver","boundary degenerate","CheckCoercible","collaborator incidental"
"GeneratorPrototype","entity boundary","GeneratorPrototype","constructor"
"GeneratorPrototype","entity boundary","Initialize","command collaborator"
"GeneratorPrototype","entity boundary","Next","property non-void-command collaborator"
"GeneratorPrototype","entity boundary","Return","property non-void-command collaborator"
"GeneratorPrototype","entity boundary","Throw","property non-void-command collaborator"
"GeneratorPrototype","entity boundary","AssertGeneratorInstance","property wrapper"
"DataViewPrototype","controller degenerate","DataViewPrototype","constructor"
"DataViewPrototype","controller degenerate","Initialize","command collaborator"
"DataViewPrototype","controller degenerate","Buffer","property wrapper"
"DataViewPrototype","controller degenerate","ByteLength","property controller"
"DataViewPrototype","controller degenerate","ByteOffset","property controller"
"DataViewPrototype","controller degenerate","GetBigInt64","property non-void-command collaborator"
"DataViewPrototype","controller degenerate","GetBigUint64","property non-void-command collaborator"
"DataViewPrototype","controller degenerate","GetFloat16","controller stateless"
"DataViewPrototype","controller degenerate","GetFloat32","controller stateless"
"DataViewPrototype","controller degenerate","GetFloat64","controller stateless"
"DataViewPrototype","controller degenerate","GetInt8","property non-void-command collaborator"
"DataViewPrototype","controller degenerate","GetInt16","controller stateless"
"DataViewPrototype","controller degenerate","GetInt32","controller stateless"
"DataViewPrototype","controller degenerate","GetUint8","property non-void-command collaborator"
"DataViewPrototype","controller degenerate","GetUint16","controller stateless"
"DataViewPrototype","controller degenerate","GetUint32","controller stateless"
"DataViewPrototype","controller degenerate","SetBigInt64","controller stateless"
"DataViewPrototype","controller degenerate","SetBigUint64","controller stateless"
"DataViewPrototype","controller degenerate","SetFloat16","controller stateless"
"DataViewPrototype","controller degenerate","SetFloat32","controller stateless"
"DataViewPrototype","controller degenerate","SetFloat64","controller stateless"
"DataViewPrototype","controller degenerate","SetInt8","controller stateless"
"DataViewPrototype","controller degenerate","SetInt16","controller stateless"
"DataViewPrototype","controller degenerate","SetInt32","controller stateless"
"DataViewPrototype","controller degenerate","SetUint8","controller stateless"
"DataViewPrototype","controller degenerate","SetUint16","controller stateless"
"DataViewPrototype","controller degenerate","SetUint32","controller stateless"
"DataViewPrototype","controller degenerate","GetViewValue","get property controller"
"IteratorInstance","boundary degenerate","IteratorInstance","constructor"
