Method Stereotype,Stereotype Count
get,80
predicate,223
property,329
void-accessor,154
set,191
command,804
non-void-command,425
collaborator,1221
controller,203
wrapper,429
constructor,313
copy-constructor,73
destructor,4
factory,39
incidental,241
stateless,363
empty,117
unclassified,3
Total,5212
