Unique Method Stereotype,Method Count
property collaborator,2
get command collaborator,1
set collaborator,6
get property non-void-command collaborator,1
predicate set,1
get,10
property non-void-command,30
predicate non-void-command collaborator,2
predicate set collaborator,4
incidental,1
get collaborator,11
set,10
constructor,12
empty,7
command,84
property controller,10
controller stateless,82
wrapper stateless,8
predicate,1
command collaborator,31
predicate wrapper,1
predicate non-void-command,6
controller,15
destructor,1
property set collaborator,4
wrapper,3
collaborator incidental,3
predicate controller,2
Total,349
