Class Name,Class Stereotype,Method Name,Method Stereotype
"FastApiTypedArray","data-provider boundary small-class","get","property wrapper"
"FastApiTypedArray","data-provider boundary small-class","getStorageIfAligned","predicate collaborator"
"NativeString","small-class","NativeString","constructor"
"NativeString","small-class","isInvalid","get controller"
"NativeString","small-class","getString","property collaborator"
"NativeString","small-class","~NativeString","destructor"
"CFunctionBuilder","boundary degenerate small-class","CFunctionBuilder","constructor"
"CFunctionBuilder","boundary degenerate small-class","Fn","wrapper stateless"
"CFunctionBuilderWithFunction","data-provider boundary","CFunctionBuilderWithFunction","constructor"
"CFunctionBuilderWithFunction","data-provider boundary","Ret","property wrapper"
"CFunctionBuilderWithFunction","data-provider boundary","Arg","wrapper stateless"
"CFunctionBuilderWithFunction","data-provider boundary","Patch","get set collaborator"
"CFunctionBuilderWithFunction","data-provider boundary","Build","property wrapper"
"CFunctionBuilderWithFunction","data-provider boundary","ArgImpl","property wrapper"
"CTypeInfo","data-provider boundary","CTypeInfo","constructor"
"CTypeInfo","data-provider boundary","CTypeInfo","constructor"
"CTypeInfo","data-provider boundary","GetId","property collaborator"
"CTypeInfo","data-provider boundary","GetType","get collaborator"
"CTypeInfo","data-provider boundary","GetSequenceType","get collaborator"
"CTypeInfo","data-provider boundary","GetFlags","get collaborator"
"FastApiTypedArrayBase","data-provider boundary data-class small-class","length","get collaborator"
"Callback","small-class","Callback","constructor"
"Callback","small-class","isInvalid","get controller"
"Callback","small-class","getFunction","property wrapper"
"AnyCType","empty","AnyCType","constructor"
"CFunctionInfo","data-provider boundary","ReturnInfo","get collaborator"
"CFunctionInfo","data-provider boundary","ArgumentCount","property"
"CFunctionInfo","data-provider boundary","HasOptions","predicate wrapper"
"CFunction","entity data-provider boundary","CFunction","constructor"
"CFunction","entity data-provider boundary","ReturnInfo","property collaborator"
"CFunction","entity data-provider boundary","ArgumentInfo","property collaborator"
"CFunction","entity data-provider boundary","ArgumentCount","property"
"CFunction","entity data-provider boundary","GetAddress","get collaborator"
"CFunction","entity data-provider boundary","GetTypeInfo","get collaborator"
"CFunction","entity data-provider boundary","GetOverloadResolution","property non-void-command collaborator"
"CFunctionInfoImpl","empty","CFunctionInfoImpl","constructor"
