Method Stereotype,Stereotype Count
get,426
predicate,225
property,493
void-accessor,320
set,273
command,1116
non-void-command,140
collaborator,1614
controller,219
wrapper,334
constructor,245
copy-constructor,34
destructor,83
factory,5
incidental,36
stateless,419
empty,2
unclassified,25
Total,6009
