Unique Method Stereotype,Method Count
factory wrapper,1
factory,3
get property set,2
property non-void-command factory,1
factory collaborator incidental,1
get property non-void-command factory collaborator,6
property command collaborator,1
factory incidental,3
property non-void-command factory collaborator,22
property factory collaborator,4
get predicate wrapper,1
get non-void-command factory collaborator,2
get property set collaborator,2
get property wrapper,8
get predicate collaborator,1
property factory,2
predicate,228
get property non-void-command collaborator,42
collaborator incidental,224
get,493
get predicate,4
factory wrapper stateless,13
get controller,1
get collaborator,493
incidental,276
factory collaborator,2
controller,243
property wrapper,168
get non-void-command collaborator,130
property non-void-command collaborator,486
set collaborator,345
property controller,112
set,520
constructor,598
get property controller,23
get predicate non-void-command,1
get set,20
predicate non-void-command collaborator,334
wrapper,74
get property non-void-command,15
get property collaborator,84
void-accessor set collaborator,41
destructor,304
property,376
command collaborator,1127
void-accessor command collaborator,937
copy-constructor,18
void-accessor collaborator,150
predicate collaborator,94
void-accessor,39
property collaborator,712
property non-void-command,243
predicate set,16
property factory wrapper,1
command,1652
unclassified,57
get non-void-command,48
non-void-command collaborator,404
get predicate controller,3
predicate wrapper,33
empty,402
get property,21
predicate non-void-command,240
void-accessor wrapper,20
wrapper stateless,237
void-accessor set,34
controller stateless,500
non-void-command factory collaborator,15
predicate controller,57
property factory controller,2
void-accessor controller,74
set factory collaborator,1
collaborator,96
get set collaborator,37
property set,24
property set collaborator,41
predicate set collaborator,12
get wrapper,19
get predicate non-void-command collaborator,1
void-accessor command,392
factory controller stateless,7
Total,13476
