Method Stereotype,Stereotype Count
get,5401
predicate,1017
property,15126
void-accessor,42
set,2146
command,2654
non-void-command,16479
collaborator,20949
controller,1369
wrapper,947
constructor,2951
copy-constructor,244
destructor,0
factory,3635
incidental,847
stateless,2226
empty,140
unclassified,8
Total,76181
