Method Stereotype,Stereotype Count
get,1146
predicate,1642
property,2848
void-accessor,126
set,734
command,9329
non-void-command,1959
collaborator,11807
controller,1041
wrapper,2311
constructor,1200
copy-constructor,110
destructor,331
factory,46
incidental,461
stateless,1581
empty,174
unclassified,36
Total,36882
