Class Name,Class Stereotype,Method Name,Method Stereotype
"StatusHandlerTestEnv","commander small-class","SetUp","set collaborator"
"StatusHandlerTestEnv","commander small-class","TearDown","command"
"RouterTest","commander","SetUp","set"
"RouterTest","commander","TearDown","command"
"RouterTest","commander","found","collaborator"
"RouterTest","commander","notFound","collaborator"
"FlagsAccessTestEnv","commander small-class","SetUp","set collaborator"
"FlagsAccessTestEnv","commander small-class","TearDown","command"
"WebService","entity data-provider boundary","router","get wrapper"
"WebService","entity data-provider boundary","started","get"
"WebService","entity data-provider boundary","WebService::WebService","constructor"
"WebService","entity data-provider boundary","WebService::~WebService","destructor"
"WebService","entity data-provider boundary","WebService::start","property non-void-command factory collaborator"
"Route","boundary","Route","constructor"
"Route","boundary","setNext","set"
"Route","boundary","next","get"
"Route","boundary","Route::checkPath","controller stateless"
"Route","boundary","Route::setPath","set collaborator"
"Route","boundary","Route::createPattenRegex","set"
"Route","boundary","Route::matches","predicate controller"
"Route","boundary","Route::handler","set collaborator"
"Route","boundary","Route::generateHandler","property collaborator"
"NotFoundHandler","degenerate","NotFoundHandler::onRequest","empty"
"NotFoundHandler","degenerate","NotFoundHandler::onBody","empty"
"NotFoundHandler","degenerate","NotFoundHandler::onEOM","wrapper stateless"
"NotFoundHandler","degenerate","NotFoundHandler::onUpgrade","empty"
"NotFoundHandler","degenerate","NotFoundHandler::requestComplete","unclassified"
"NotFoundHandler","degenerate","NotFoundHandler::onError","wrapper"
"GetStatsHandler","boundary","GetStatsHandler::onRequest","command collaborator"
"GetStatsHandler","boundary","GetStatsHandler::onBody","empty"
"GetStatsHandler","boundary","GetStatsHandler::onEOM","command"
"GetStatsHandler","boundary","GetStatsHandler::onUpgrade","empty"
"GetStatsHandler","boundary","GetStatsHandler::addOneStat","controller stateless"
"GetStatsHandler","boundary","GetStatsHandler::addOneStat","controller stateless"
"GetStatsHandler","boundary","GetStatsHandler::requestComplete","unclassified"
"GetStatsHandler","boundary","GetStatsHandler::onError","wrapper"
"GetStatsHandler","boundary","GetStatsHandler::getStats","property collaborator"
"GetStatsHandler","boundary","GetStatsHandler::toStr","controller stateless"
