Unique Class Stereotype,Class Count
data-provider lazy-class,1
factory degenerate,3
data-provider data-class,1
commander boundary small-class,2
pure-controller small-class,1
data-provider boundary small-class,1
factory controller small-class,1
factory controller degenerate,1
factory degenerate small-class,2
controller degenerate,2
degenerate small-class,31
entity factory controller,2
entity data-provider boundary,1
entity,2
commander small-class,2
factory pure-controller degenerate small-class,4
entity factory controller small-class,5
degenerate,3
entity boundary,5
empty,58
unclassified,3
entity commander boundary,2
factory controller,1
boundary degenerate small-class,3
data-class,1
pure-controller degenerate small-class,7
small-class,1
entity boundary small-class,4
Total,150
