Method Stereotype,Stereotype Count
get,356
predicate,43
property,338
void-accessor,15
set,225
command,561
non-void-command,377
collaborator,904
controller,237
wrapper,36
constructor,258
copy-constructor,8
destructor,0
factory,117
incidental,34
stateless,280
empty,8
unclassified,7
Total,3804
