Class Name,Class Stereotype,Method Name,Method Stereotype
"SimpleEchoSocket","unclassified","SimpleEchoSocket","constructor"
"SimpleEchoSocket","unclassified","awaitClose","predicate non-void-command collaborator"
"SimpleEchoSocket","unclassified","getReceivedMessages","get"
"SimpleEchoSocket","unclassified","getToSendMessages","get"
"SimpleEchoSocket","unclassified","onClose","command"
"SimpleEchoSocket","unclassified","onConnect","controller"
"SimpleEchoSocket","unclassified","onMessage","command"
"WebSocketFrame","unclassified","WebSocketFrame","constructor"
"WebSocketFrame","unclassified","WebSocketFrame","constructor"
"WebSocketFrame","unclassified","WebSocketFrame","constructor"
"WebSocketFrame","unclassified","WebSocketFrame","constructor"
"WebSocketFrame","unclassified","WebSocketFrame","constructor"
"WebSocketFrame","unclassified","WebSocketFrame","copy-constructor"
"WebSocketFrame","unclassified","WebSocketFrame","copy-constructor"
"WebSocketFrame","unclassified","getBinaryPayload","get"
"WebSocketFrame","unclassified","getMaskingKey","get"
"WebSocketFrame","unclassified","getOpCode","get collaborator"
"WebSocketFrame","unclassified","getTextPayload","get set"
"WebSocketFrame","unclassified","isFin","get"
"WebSocketFrame","unclassified","isMasked","predicate"
"WebSocketFrame","unclassified","payloadToString","property non-void-command"
"WebSocketFrame","unclassified","readPayload","command collaborator"
"WebSocketFrame","unclassified","readPayloadInfo","command collaborator"
"WebSocketFrame","unclassified","setBinaryPayload","command"
"WebSocketFrame","unclassified","setFin","set"
"WebSocketFrame","unclassified","setMaskingKey","set"
"WebSocketFrame","unclassified","setOpCode","set collaborator"
"WebSocketFrame","unclassified","setTextPayload","command"
"WebSocketFrame","unclassified","setUnmasked","command"
"WebSocketFrame","unclassified","toString","property non-void-command collaborator"
"WebSocketFrame","unclassified","write","command collaborator"
"OpCode","data-provider small-class","OpCode","constructor"
"OpCode","data-provider small-class","getValue","get"
"OpCode","data-provider small-class","isControlFrame","predicate"
"TestHttpServer","unclassified","doTest404","controller stateless"
"TestHttpServer","unclassified","doPlugin","command"
"TestHttpServer","unclassified","doSomeBasicTest","command"
"TestHttpServer","unclassified","doArgumentTest","command"
"TestHttpServer","unclassified","testURLContainsParentDirectory","controller stateless"
"TestHttpServer","unclassified","testIndexFileIsShownWhenURLEndsWithDirectory","command"
"TestHttpServer","unclassified","testPluginInternalRewrite","command"
"TestHttpServer","unclassified","testRangeHeaderWithStartPositionOnly","command"
"TestHttpServer","unclassified","testRangeStartGreaterThanFileLength","controller stateless"
"TestHttpServer","unclassified","testRangeHeaderWithStartAndEndPosition","command"
"TestHttpServer","unclassified","testIfNoneMatchHeader","controller stateless"
"TestHttpServer","unclassified","testRangeHeaderAndIfNoneMatchHeader","controller stateless"
"TestCorsHttpServer","controller degenerate","doTestOption","controller stateless"
"TestCorsHttpServer","controller degenerate","doSomeBasicTest","command"
"TestCorsHttpServer","controller degenerate","testAccessControlAllowHeaderUsesDefaultsWithoutSystemProperty","controller stateless"
