Class Stereotype,Stereotype Count
entity,214
minimal-entity,11
data-provider,349
commander,136
boundary,696
factory,34
controller,41
pure-controller,39
large-class,1
lazy-class,78
degenerate,415
data-class,74
small-class,419
empty,5286
unclassified,135
Total,7928
