Class Stereotype,Stereotype Count
entity,173
minimal-entity,1
data-provider,23
commander,212
boundary,328
factory,29
controller,51
pure-controller,20
large-class,0
lazy-class,10
degenerate,63
data-class,37
small-class,282
empty,316
unclassified,30
Total,1575
