Class Name,Class Stereotype,Method Name,Method Stereotype
"OrdersClient","entity boundary small-class","OrdersClient","constructor",
"OrdersClient","entity boundary small-class","PlaceOrder","property non-void-command collaborator",
"PizzaStoreContextModel","empty","PizzaStoreContextModel","constructor",
"NotificationsController","entity boundary small-class","NotificationsController","constructor",
"NotificationsController","entity boundary small-class","Subscribe","property non-void-command collaborator",
"LatLong","empty","LatLong","constructor",
"LatLong","empty","LatLong","constructor",
"PizzaStoreContext","commander boundary small-class","PizzaStoreContext","constructor",
"PizzaStoreContext","commander boundary small-class","OnModelCreating","command collaborator",
"OidcConfigurationController","entity boundary small-class","OidcConfigurationController","constructor",
"OidcConfigurationController","entity boundary small-class","GetClientRequestParameters","property non-void-command collaborator",
"OrdersController","entity boundary","OrdersController","constructor",
"OrdersController","entity boundary","GetOrders","property non-void-command collaborator",
"OrdersController","entity boundary","GetOrderWithStatus","property non-void-command collaborator",
"OrdersController","entity boundary","PlaceOrder","property non-void-command collaborator",
"Pizza","unclassified","GetBasePrice","property wrapper",
"Pizza","unclassified","GetTotalPrice","property non-void-command",
"Pizza","unclassified","GetFormattedTotalPrice","property non-void-command",
"Startup","pure-controller degenerate small-class","Startup","constructor",
"Startup","pure-controller degenerate small-class","ConfigureServices","controller stateless",
"Startup","pure-controller degenerate small-class","Configure","controller stateless",
"OrderState","commander","ShowConfigurePizzaDialog","command collaborator",
"OrderState","commander","CancelConfigurePizzaDialog","command",
"OrderState","commander","ConfirmConfigurePizzaDialog","command",
"OrderState","commander","RemoveConfiguredPizza","command collaborator",
"OrderState","commander","ResetOrder","set",
