Class Name,Class Stereotype,Method Name,Method Stereotype
"StridePackage","commander degenerate","StridePackage","constructor"
"StridePackage","commander degenerate","InitializeAsync","non-void-command factory collaborator"
"StridePackage","commander degenerate","SolutionEventsListener_OnStartupProjectChanged","set collaborator"
"StridePackage","commander degenerate","SolutionEventsListener_AfterActiveConfigurationChange","command collaborator"
"StridePackage","commander degenerate","UpdateConfigurationFromStartupProject","set collaborator"
"StridePackage","commander degenerate","UpdateStartupProjectFromConfiguration","set collaborator"
"StridePackage","commander degenerate","solutionEventsListener_AfterSolutionOpened","command"
"StridePackage","commander degenerate","solutionEventsListener_BeforeSolutionClosed","command"
"StridePackage","commander degenerate","InitializeCommandProxy","non-void-command collaborator"
"StridePackage","commander degenerate","UpdateCommandVisibilityContext","controller stateless"
"StridePackage","commander degenerate","Dispose","set"
"StridePackage","commander degenerate","GetGeneralOutputPane","controller stateless"
"StridePackage","commander degenerate","FDoIdle","controller stateless"
"StridePackage","commander degenerate","FContinueMessageLoop","collaborator incidental"
"StridePackage","commander degenerate","FPreTranslateMessage","collaborator incidental"
"StridePackage","commander degenerate","FQueryTerminate","incidental"
"StridePackage","commander degenerate","FReserved1","incidental"
"StridePackage","commander degenerate","HwndGetWindow","incidental"
"StridePackage","commander degenerate","OnActivationChange","empty"
"StridePackage","commander degenerate","OnAppActivate","empty"
"StridePackage","commander degenerate","OnEnterState","empty"
"StridePackage","commander degenerate","OnLoseActivation","empty"
"StridePackage","commander degenerate","Terminate","empty"
"SolutionEventsListener","commander boundary degenerate","SolutionEventsListener","constructor"
"SolutionEventsListener","commander boundary degenerate","OnBeforeOpenSolution","incidental"
"SolutionEventsListener","commander boundary degenerate","OnBeforeBackgroundSolutionLoadBegins","incidental"
"SolutionEventsListener","commander boundary degenerate","OnQueryBackgroundLoadProjectBatch","incidental"
"SolutionEventsListener","commander boundary degenerate","OnBeforeLoadProjectBatch","incidental"
"SolutionEventsListener","commander boundary degenerate","OnAfterLoadProjectBatch","incidental"
"SolutionEventsListener","commander boundary degenerate","OnAfterBackgroundSolutionLoadComplete","wrapper stateless"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnAfterCloseSolution","collaborator incidental"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnAfterLoadProject","collaborator incidental"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnAfterOpenProject","wrapper stateless"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnAfterOpenSolution","wrapper stateless"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnBeforeCloseProject","wrapper stateless"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnBeforeCloseSolution","wrapper stateless"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnBeforeUnloadProject","collaborator incidental"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnQueryCloseProject","incidental"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnQueryCloseSolution","incidental"
"SolutionEventsListener","commander boundary degenerate","IVsSolutionEvents.OnQueryUnloadProject","incidental"
"SolutionEventsListener","commander boundary degenerate","IVsUpdateSolutionEvents3.OnBeforeActiveSolutionCfgChange","collaborator incidental"
"SolutionEventsListener","commander boundary degenerate","IVsUpdateSolutionEvents3.OnAfterActiveSolutionCfgChange","wrapper stateless"
"SolutionEventsListener","commander boundary degenerate","IVsSelectionEvents.OnSelectionChanged","collaborator incidental"
"SolutionEventsListener","commander boundary degenerate","IVsSelectionEvents.OnElementValueChanged","wrapper stateless"
"SolutionEventsListener","commander boundary degenerate","IVsSelectionEvents.OnCmdUIContextChanged","incidental"
"SolutionEventsListener","commander boundary degenerate","Dispose","command"
"EffectCodeFileGenerator","small-class","GetDefaultExtension","incidental"
