Method Stereotype,Stereotype Count
get,1534
predicate,1734
property,5073
void-accessor,489
set,1865
command,6617
non-void-command,5444
collaborator,11532
controller,2122
wrapper,3880
constructor,3813
copy-constructor,116
destructor,29
factory,1245
incidental,1039
stateless,3176
empty,476
unclassified,37
Total,50221
