Class Stereotype,Stereotype Count
entity,882
minimal-entity,33
data-provider,386
commander,876
boundary,2264
factory,98
controller,157
pure-controller,267
large-class,1
lazy-class,52
degenerate,894
data-class,173
small-class,1700
empty,2702
unclassified,384
Total,10869
