Class Name,Class Stereotype,Method Name,Method Stereotype
"TomcatConcurrentBagLeakTest","commander boundary small-class","testConcurrentBagForLeaks","command collaborator"
"TomcatConcurrentBagLeakTest","commander boundary small-class","testConcurrentBagForLeaks2","command collaborator"
"PropertyElfTest","pure-controller degenerate small-class","setTargetFromProperties","controller stateless"
"PropertyElfTest","pure-controller degenerate small-class","setTargetFromPropertiesNotAClass","controller stateless"
"ClockSourceTest","pure-controller degenerate small-class","testClockSourceDisplay","controller stateless"
"DriverDataSourceTest","small-class","testJdbcUrlLogging","command"
"DriverDataSourceTest","small-class","testExceptionMessage","controller stateless"
"UnwrapTest","pure-controller degenerate small-class","testUnwrapConnection","controller stateless"
"UnwrapTest","pure-controller degenerate small-class","testUnwrapDataSource","controller stateless"
"TestProxies","pure-controller degenerate","testProxyCreation","controller stateless"
"TestProxies","pure-controller degenerate","testStatementProxy","controller stateless"
"TestProxies","pure-controller degenerate","testStatementExceptions","controller stateless"
"TestProxies","pure-controller degenerate","testOtherExceptions","controller stateless"
"TestPropertySetter","unclassified","testProperty1","controller stateless"
"TestPropertySetter","unclassified","testProperty2","command collaborator"
"TestPropertySetter","unclassified","testObjectProperty","command collaborator"
"TestPropertySetter","unclassified","testPropertyUpperCase","command collaborator"
"TestPropertySetter","unclassified","testGetPropertyNames","controller stateless"
"TestPropertySetter","unclassified","testSetNonExistantPropertyName","controller stateless"
"TestMetrics","boundary degenerate","testMetricWait","controller stateless"
"TestMetrics","boundary degenerate","testMetricUsage","controller stateless"
"TestMetrics","boundary degenerate","testHealthChecks","controller stateless"
"TestMetrics","boundary degenerate","testSetters1","wrapper stateless"
"TestMetrics","boundary degenerate","testSetters2","wrapper stateless"
"TestMetrics","boundary degenerate","testSetters3","wrapper stateless"
"TestMetrics","boundary degenerate","testSetters4","wrapper stateless"
"TestMetrics","boundary degenerate","testSetters5","wrapper stateless"
"TestMetrics","boundary degenerate","testFakeMetricRegistryThrowsIllegalArgumentException","wrapper stateless"
"TestMetrics","boundary degenerate","testMetricRegistrySubclassIsAllowed","command"
"TestJNDI","pure-controller degenerate","testJndiLookup1","controller stateless"
"TestJNDI","pure-controller degenerate","testJndiLookup2","controller stateless"
"TestJNDI","pure-controller degenerate","testJndiLookup3","controller stateless"
"TestJNDI","pure-controller degenerate","testJndiLookup4","controller stateless"
"TestIsRunning","commander","testRunningNormally","command"
"TestIsRunning","commander","testNoPool","wrapper stateless"
"TestIsRunning","commander","testSuspendAndResume","command"
"TestIsRunning","commander","testShutdown","command"
"TestIsRunning","commander","basicConfig","controller stateless"
"UtilityElfTest","boundary degenerate","shouldReturnValidTransactionIsolationLevel","wrapper stateless"
"UtilityElfTest","boundary degenerate","shouldThrowWhenInvalidTransactionNameGiven","wrapper stateless"
"UtilityElfTest","boundary degenerate","shouldReturnTransationIsolationLevelFromInteger","wrapper stateless"
"UtilityElfTest","boundary degenerate","shouldThrowWhenInvalidTransactionIntegerGiven","wrapper stateless"
"TestElf","empty","TestElf","constructor"
"TestConnections","degenerate","before","wrapper stateless"
"TestConnections","degenerate","after","wrapper stateless"
"TestConnections","degenerate","testCreate","controller stateless"
"TestConnections","degenerate","testMaxLifetime","controller stateless"
"TestConnections","degenerate","testMaxLifetime2","controller stateless"
"TestConnections","degenerate","testKeepalive","controller stateless"
"TestConnections","degenerate","testKeepalive2","controller stateless"
"TestConnections","degenerate","testDoubleClose","controller stateless"
"TestConnections","degenerate","testEviction","controller stateless"
"TestConnections","degenerate","testEviction2","controller stateless"
"TestConnections","degenerate","testEviction3","controller stateless"
"TestConnections","degenerate","testEvictAllRefill","controller stateless"
"TestConnections","degenerate","testBackfill","controller stateless"
"TestConnections","degenerate","testMaximumPoolLimit","controller stateless"
"TestConnections","degenerate","testOldDriver","controller stateless"
"TestConnections","degenerate","testSuspendResume","controller stateless"
"TestConnections","degenerate","testSuspendResumeWithThrow","controller stateless"
"TestConnections","degenerate","testInitializationFailure1","controller stateless"
"TestConnections","degenerate","testInitializationFailure2","controller stateless"
"TestConnections","degenerate","testInvalidConnectionTestQuery","controller stateless"
"TestConnections","degenerate","testDataSourceRaisesErrorWhileInitializationTestQuery","controller stateless"
"TestConnections","degenerate","testDataSourceRaisesErrorAfterInitializationTestQuery","controller stateless"
"TestConnections","degenerate","testPopulationSlowAcquisition","controller stateless"
"TestConnections","degenerate","testMinimumIdleZero","controller stateless"
"TestConnectionTimeoutRetry","degenerate","testConnectionRetries","controller stateless"
"TestConnectionTimeoutRetry","degenerate","testConnectionRetries2","controller stateless"
"TestConnectionTimeoutRetry","degenerate","testConnectionRetries3","controller stateless"
"TestConnectionTimeoutRetry","degenerate","testConnectionRetries5","controller stateless"
"TestConnectionTimeoutRetry","degenerate","testConnectionIdleFill","controller stateless"
"TestConnectionTimeoutRetry","degenerate","before","wrapper stateless"
"TestConnectionTimeoutRetry","degenerate","after","wrapper stateless"
"StatementTest","commander boundary","setup","set collaborator"
"StatementTest","commander boundary","teardown","command"
"StatementTest","commander boundary","testStatementClose","command collaborator"
"StatementTest","commander boundary","testAutoStatementClose","command collaborator"
"StatementTest","commander boundary","testStatementResultSetProxyClose","command collaborator"
"StatementTest","commander boundary","testDoubleStatementClose","command"
"StatementTest","commander boundary","testOutOfOrderStatementClose","command"
"MiscTest","degenerate","testLogWriter","controller stateless"
"MiscTest","degenerate","testInvalidIsolation","wrapper stateless"
"MiscTest","degenerate","testCreateInstance","wrapper stateless"
"MiscTest","degenerate","testLeakDetection","controller stateless"
"TestMBean","pure-controller degenerate","testMBeanRegistration","controller stateless"
"TestMBean","pure-controller degenerate","testMBeanReporting","controller stateless"
"TestMBean","pure-controller degenerate","testMBeanChange","controller stateless"
"TestMBean","pure-controller degenerate","testMBeanConnectionTimeoutChange","controller stateless"
"MetricsTrackerTest","pure-controller degenerate small-class","connectionTimeoutIsRecorded","controller stateless"
"JdbcDriverTest","commander boundary","teardown","command"
"JdbcDriverTest","commander boundary","driverTest1","command collaborator"
"JdbcDriverTest","commander boundary","driverTest2","set collaborator"
"IsolationTest","boundary degenerate small-class","testIsolation","wrapper stateless"
"IsolationTest","boundary degenerate small-class","testNonIsolation","wrapper stateless"
"TestHibernate","pure-controller degenerate small-class","testConnectionProvider","controller stateless"
"ConnectionStateTest","pure-controller degenerate","testAutoCommit","controller stateless"
"ConnectionStateTest","pure-controller degenerate","testTransactionIsolation","controller stateless"
"ConnectionStateTest","pure-controller degenerate","testIsolation","controller stateless"
"ConnectionStateTest","pure-controller degenerate","testReadOnly","controller stateless"
"ConnectionStateTest","pure-controller degenerate","testCatalog","controller stateless"
"ConnectionStateTest","pure-controller degenerate","testCommitTracking","controller stateless"
"TestConcurrentBag","commander boundary small-class","testConcurrentBag","command collaborator"
"ExceptionTest","commander boundary","setup","set collaborator"
"ExceptionTest","commander boundary","teardown","command"
"ExceptionTest","commander boundary","testException1","command collaborator"
"ExceptionTest","commander boundary","testUseAfterStatementClose","command collaborator"
"ExceptionTest","commander boundary","testUseAfterClose","command"
"ExceptionTest","commander boundary","testLastErrorTimeout","command collaborator"
"ConnectionPoolSizeVsThreadsTest","commander boundary","testPoolSizeAboutSameSizeAsThreadCount","command collaborator"
"ConnectionPoolSizeVsThreadsTest","commander boundary","testSlowConnectionTimeBurstyWork","command"
"ConnectionPoolSizeVsThreadsTest","commander boundary","testPoolSize","non-void-command factory collaborator"
"ConcurrentCloseConnectionTest","pure-controller degenerate small-class","testConcurrentClose","controller stateless"
"OSGiBundleTest","commander boundary","checkInject","wrapper"
"OSGiBundleTest","commander boundary","checkBundle","command collaborator"
"OSGiBundleTest","commander boundary","config","wrapper stateless"
"ConnectionRaceConditionTest","small-class","testRaceCondition","controller"
"ConnectionRaceConditionTest","small-class","after","wrapper stateless"
"StubResultSet","lazy-class degenerate","unwrap","collaborator incidental"
"StubResultSet","lazy-class degenerate","isWrapperFor","collaborator incidental"
"StubResultSet","lazy-class degenerate","next","predicate"
"StubResultSet","lazy-class degenerate","close","set"
"StubResultSet","lazy-class degenerate","wasNull","incidental"
"StubResultSet","lazy-class degenerate","getString","incidental"
"StubResultSet","lazy-class degenerate","getBoolean","incidental"
"StubResultSet","lazy-class degenerate","getByte","incidental"
"StubResultSet","lazy-class degenerate","getShort","incidental"
"StubResultSet","lazy-class degenerate","getInt","property set"
"StubResultSet","lazy-class degenerate","getLong","incidental"
"StubResultSet","lazy-class degenerate","getFloat","stateless"
"StubResultSet","lazy-class degenerate","getDouble","incidental"
"StubResultSet","lazy-class degenerate","getBigDecimal","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBytes","incidental"
"StubResultSet","lazy-class degenerate","getDate","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTime","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTimestamp","collaborator incidental"
"StubResultSet","lazy-class degenerate","getAsciiStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getUnicodeStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBinaryStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getString","incidental"
"StubResultSet","lazy-class degenerate","getBoolean","incidental"
"StubResultSet","lazy-class degenerate","getByte","incidental"
"StubResultSet","lazy-class degenerate","getShort","incidental"
"StubResultSet","lazy-class degenerate","getInt","incidental"
"StubResultSet","lazy-class degenerate","getLong","incidental"
"StubResultSet","lazy-class degenerate","getFloat","incidental"
"StubResultSet","lazy-class degenerate","getDouble","incidental"
"StubResultSet","lazy-class degenerate","getBigDecimal","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBytes","incidental"
"StubResultSet","lazy-class degenerate","getDate","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTime","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTimestamp","collaborator incidental"
"StubResultSet","lazy-class degenerate","getAsciiStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getUnicodeStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBinaryStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getWarnings","collaborator incidental"
"StubResultSet","lazy-class degenerate","clearWarnings","empty"
"StubResultSet","lazy-class degenerate","getCursorName","incidental"
"StubResultSet","lazy-class degenerate","getMetaData","collaborator incidental"
"StubResultSet","lazy-class degenerate","getObject","collaborator incidental"
"StubResultSet","lazy-class degenerate","getObject","collaborator incidental"
"StubResultSet","lazy-class degenerate","findColumn","incidental"
"StubResultSet","lazy-class degenerate","getCharacterStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getCharacterStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBigDecimal","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBigDecimal","collaborator incidental"
"StubResultSet","lazy-class degenerate","isBeforeFirst","incidental"
"StubResultSet","lazy-class degenerate","isAfterLast","incidental"
"StubResultSet","lazy-class degenerate","isFirst","incidental"
"StubResultSet","lazy-class degenerate","isLast","incidental"
"StubResultSet","lazy-class degenerate","beforeFirst","empty"
"StubResultSet","lazy-class degenerate","afterLast","empty"
"StubResultSet","lazy-class degenerate","first","incidental"
"StubResultSet","lazy-class degenerate","last","incidental"
"StubResultSet","lazy-class degenerate","getRow","incidental"
"StubResultSet","lazy-class degenerate","absolute","incidental"
"StubResultSet","lazy-class degenerate","relative","incidental"
"StubResultSet","lazy-class degenerate","previous","incidental"
"StubResultSet","lazy-class degenerate","setFetchDirection","empty"
"StubResultSet","lazy-class degenerate","getFetchDirection","incidental"
"StubResultSet","lazy-class degenerate","setFetchSize","empty"
"StubResultSet","lazy-class degenerate","getFetchSize","incidental"
"StubResultSet","lazy-class degenerate","getType","incidental"
"StubResultSet","lazy-class degenerate","getConcurrency","incidental"
"StubResultSet","lazy-class degenerate","rowUpdated","incidental"
"StubResultSet","lazy-class degenerate","rowInserted","incidental"
"StubResultSet","lazy-class degenerate","rowDeleted","incidental"
"StubResultSet","lazy-class degenerate","updateNull","empty"
"StubResultSet","lazy-class degenerate","updateBoolean","empty"
"StubResultSet","lazy-class degenerate","updateByte","empty"
"StubResultSet","lazy-class degenerate","updateShort","empty"
"StubResultSet","lazy-class degenerate","updateInt","empty"
"StubResultSet","lazy-class degenerate","updateLong","empty"
"StubResultSet","lazy-class degenerate","updateFloat","empty"
"StubResultSet","lazy-class degenerate","updateDouble","empty"
"StubResultSet","lazy-class degenerate","updateBigDecimal","empty"
"StubResultSet","lazy-class degenerate","updateString","empty"
"StubResultSet","lazy-class degenerate","updateBytes","empty"
"StubResultSet","lazy-class degenerate","updateDate","empty"
"StubResultSet","lazy-class degenerate","updateTime","empty"
"StubResultSet","lazy-class degenerate","updateTimestamp","empty"
"StubResultSet","lazy-class degenerate","updateAsciiStream","empty"
"StubResultSet","lazy-class degenerate","updateBinaryStream","empty"
"StubResultSet","lazy-class degenerate","updateCharacterStream","empty"
"StubResultSet","lazy-class degenerate","updateObject","empty"
"StubResultSet","lazy-class degenerate","updateObject","empty"
"StubResultSet","lazy-class degenerate","updateNull","empty"
"StubResultSet","lazy-class degenerate","updateBoolean","empty"
"StubResultSet","lazy-class degenerate","updateByte","empty"
"StubResultSet","lazy-class degenerate","updateShort","empty"
"StubResultSet","lazy-class degenerate","updateInt","empty"
"StubResultSet","lazy-class degenerate","updateLong","empty"
"StubResultSet","lazy-class degenerate","updateFloat","empty"
"StubResultSet","lazy-class degenerate","updateDouble","empty"
"StubResultSet","lazy-class degenerate","updateBigDecimal","empty"
"StubResultSet","lazy-class degenerate","updateString","empty"
"StubResultSet","lazy-class degenerate","updateBytes","empty"
"StubResultSet","lazy-class degenerate","updateDate","empty"
"StubResultSet","lazy-class degenerate","updateTime","empty"
"StubResultSet","lazy-class degenerate","updateTimestamp","empty"
"StubResultSet","lazy-class degenerate","updateAsciiStream","empty"
"StubResultSet","lazy-class degenerate","updateBinaryStream","empty"
"StubResultSet","lazy-class degenerate","updateCharacterStream","empty"
"StubResultSet","lazy-class degenerate","updateObject","empty"
"StubResultSet","lazy-class degenerate","updateObject","empty"
"StubResultSet","lazy-class degenerate","insertRow","empty"
"StubResultSet","lazy-class degenerate","updateRow","empty"
"StubResultSet","lazy-class degenerate","deleteRow","empty"
"StubResultSet","lazy-class degenerate","refreshRow","empty"
"StubResultSet","lazy-class degenerate","cancelRowUpdates","empty"
"StubResultSet","lazy-class degenerate","moveToInsertRow","empty"
"StubResultSet","lazy-class degenerate","moveToCurrentRow","empty"
"StubResultSet","lazy-class degenerate","getStatement","collaborator incidental"
"StubResultSet","lazy-class degenerate","getObject","collaborator incidental"
"StubResultSet","lazy-class degenerate","getRef","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBlob","collaborator incidental"
"StubResultSet","lazy-class degenerate","getClob","collaborator incidental"
"StubResultSet","lazy-class degenerate","getArray","collaborator incidental"
"StubResultSet","lazy-class degenerate","getObject","collaborator incidental"
"StubResultSet","lazy-class degenerate","getRef","collaborator incidental"
"StubResultSet","lazy-class degenerate","getBlob","collaborator incidental"
"StubResultSet","lazy-class degenerate","getClob","collaborator incidental"
"StubResultSet","lazy-class degenerate","getArray","collaborator incidental"
"StubResultSet","lazy-class degenerate","getDate","collaborator incidental"
"StubResultSet","lazy-class degenerate","getDate","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTime","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTime","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTimestamp","collaborator incidental"
"StubResultSet","lazy-class degenerate","getTimestamp","collaborator incidental"
"StubResultSet","lazy-class degenerate","getURL","collaborator incidental"
"StubResultSet","lazy-class degenerate","getURL","collaborator incidental"
"StubResultSet","lazy-class degenerate","updateRef","empty"
"StubResultSet","lazy-class degenerate","updateRef","empty"
"StubResultSet","lazy-class degenerate","updateBlob","empty"
"StubResultSet","lazy-class degenerate","updateBlob","empty"
"StubResultSet","lazy-class degenerate","updateClob","empty"
"StubResultSet","lazy-class degenerate","updateClob","empty"
"StubResultSet","lazy-class degenerate","updateArray","empty"
"StubResultSet","lazy-class degenerate","updateArray","empty"
"StubResultSet","lazy-class degenerate","getRowId","collaborator incidental"
"StubResultSet","lazy-class degenerate","getRowId","collaborator incidental"
"StubResultSet","lazy-class degenerate","updateRowId","empty"
"StubResultSet","lazy-class degenerate","updateRowId","empty"
"StubResultSet","lazy-class degenerate","getHoldability","incidental"
"StubResultSet","lazy-class degenerate","isClosed","get"
"StubResultSet","lazy-class degenerate","updateNString","empty"
"StubResultSet","lazy-class degenerate","updateNString","empty"
"StubResultSet","lazy-class degenerate","updateNClob","empty"
"StubResultSet","lazy-class degenerate","updateNClob","empty"
"StubResultSet","lazy-class degenerate","getNClob","collaborator incidental"
"StubResultSet","lazy-class degenerate","getNClob","collaborator incidental"
"StubResultSet","lazy-class degenerate","getSQLXML","collaborator incidental"
"StubResultSet","lazy-class degenerate","getSQLXML","collaborator incidental"
"StubResultSet","lazy-class degenerate","updateSQLXML","empty"
"StubResultSet","lazy-class degenerate","updateSQLXML","empty"
"StubResultSet","lazy-class degenerate","getNString","incidental"
"StubResultSet","lazy-class degenerate","getNString","incidental"
"StubResultSet","lazy-class degenerate","getNCharacterStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","getNCharacterStream","collaborator incidental"
"StubResultSet","lazy-class degenerate","updateNCharacterStream","empty"
"StubResultSet","lazy-class degenerate","updateNCharacterStream","empty"
"StubResultSet","lazy-class degenerate","updateAsciiStream","empty"
"StubResultSet","lazy-class degenerate","updateBinaryStream","empty"
"StubResultSet","lazy-class degenerate","updateCharacterStream","empty"
"StubResultSet","lazy-class degenerate","updateAsciiStream","empty"
"StubResultSet","lazy-class degenerate","updateBinaryStream","empty"
"StubResultSet","lazy-class degenerate","updateCharacterStream","empty"
"StubResultSet","lazy-class degenerate","updateBlob","empty"
"StubResultSet","lazy-class degenerate","updateBlob","empty"
"StubResultSet","lazy-class degenerate","updateClob","empty"
"StubResultSet","lazy-class degenerate","updateClob","empty"
