Unique Class Stereotype,Class Count
degenerate small-class,1
commander data-class small-class,1
entity boundary lazy-class degenerate,1
controller small-class,1
data-provider,1
entity boundary,1
entity small-class,2
controller degenerate,1
factory controller small-class,2
commander small-class,3
commander boundary small-class,2
commander,9
data-class,1
pure-controller degenerate small-class,7
small-class,4
boundary,5
pure-controller degenerate,8
entity commander boundary,2
boundary degenerate small-class,2
unclassified,13
empty,12
degenerate,5
entity boundary degenerate,2
controller,1
boundary degenerate,3
commander boundary,8
lazy-class degenerate,1
Total,99
