Class Stereotype,Stereotype Count
entity,81
minimal-entity,3
data-provider,27
commander,228
boundary,299
factory,10
controller,20
pure-controller,107
large-class,1
lazy-class,5
degenerate,246
data-class,21
small-class,299
empty,220
unclassified,39
Total,1606
