Class Stereotype,Stereotype Count
entity,1315
minimal-entity,14
data-provider,1378
commander,1492
boundary,4006
factory,303
controller,465
pure-controller,625
large-class,4
lazy-class,156
degenerate,2016
data-class,432
small-class,3194
empty,1657
unclassified,804
Total,17861
