Class Stereotype,Stereotype Count
entity,614
minimal-entity,6
data-provider,84
commander,723
boundary,1725
factory,83
controller,115
pure-controller,603
large-class,0
lazy-class,24
degenerate,1224
data-class,96
small-class,1949
empty,2536
unclassified,94
Total,9876
