Class Name,Class Stereotype,Method Name,Method Stereotype
"ArgumentCountMismatch","empty","ArgumentCountMismatch","constructor",
"AbpLocalizationInfo","empty","AbpLocalizationInfo","constructor",
"AbpLocalization","empty","AbpLocalization","copy-constructor",
"AbpAsyncLocalizationViewModel","empty","AbpAsyncLocalizationViewModel","constructor",
"AbpAsyncLocalization","empty","AbpAsyncLocalization","constructor",
"AbpAsyncKey","empty","AbpAsyncKey","constructor",
"DistDemoAppMongoDbRebusModule","degenerate small-class","PreConfigureServices","wrapper stateless",
"DistDemoAppMongoDbRebusModule","degenerate small-class","ConfigureServices","controller stateless",
"TodoMongoDbContext","degenerate small-class","set","empty",
"TodoMongoDbContext","degenerate small-class","set","empty",
"TodoDbContext","commander boundary small-class","TodoDbContext","copy-constructor",
"TodoDbContext","commander boundary small-class","OnModelCreating","command collaborator",
"Added_Boxes_Initial","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"BookDbContextFactory","factory pure-controller degenerate small-class","CreateDbContext","factory controller stateless",
"BookDbContext","commander boundary small-class","BookDbContext","copy-constructor",
"BookDbContext","commander boundary small-class","OnModelCreating","command collaborator",
"BookController","entity boundary","BookController","constructor",
"BookController","entity boundary","GetListAsync","property non-void-command collaborator",
"BookController","entity boundary","GetAsync","property non-void-command factory collaborator",
"BookController","entity boundary","CreateAsync","property non-void-command factory collaborator",
"BookController","entity boundary","UpdateAsync","non-void-command collaborator",
"BookController","entity boundary","DeleteAsync","non-void-command collaborator",
"SampleRepository_Tests<TStartupModule>","boundary degenerate small-class","SampleRepository_Tests","constructor",
"SampleRepository_Tests<TStartupModule>","boundary degenerate small-class","Method1Async","collaborator incidental",
"MyProjectNameInstallerModule","commander boundary small-class","ConfigureServices","command collaborator",
"SampleAppService","boundary degenerate small-class","GetAsync","collaborator incidental",
"SampleAppService","boundary degenerate small-class","GetAuthorizedAsync","collaborator incidental",
"MyProjectNameWebHostMenuContributor","small-class","MyProjectNameWebHostMenuContributor","constructor",
"MyProjectNameWebHostMenuContributor","small-class","ConfigureMenuAsync","property non-void-command collaborator",
"MyProjectNameWebHostMenuContributor","small-class","AddLogoutItemToMenu","controller stateless",
"MyProjectNameHttpApiHostMigrationsDbContext","commander boundary small-class","MyProjectNameHttpApiHostMigrationsDbContext","copy-constructor",
"MyProjectNameHttpApiHostMigrationsDbContext","commander boundary small-class","OnModelCreating","command collaborator",
"MyProjectNameBlazorHostClientModule","degenerate","ConfigureServices","command collaborator",
"MyProjectNameBlazorHostClientModule","degenerate","ConfigureRouter","wrapper stateless",
"MyProjectNameBlazorHostClientModule","degenerate","ConfigureMenu","controller stateless",
"MyProjectNameBlazorHostClientModule","degenerate","ConfigureBlazorise","controller stateless",
"MyProjectNameBlazorHostClientModule","degenerate","ConfigureAutoMapper","command collaborator",
"MyProjectNameBlazorHostAutoMapperProfile","empty","MyProjectNameBlazorHostAutoMapperProfile","constructor",
"AuthServerDbContextModelSnapshot","pure-controller degenerate small-class","BuildModel","controller stateless",
"MainApplication","empty","MainApplication","constructor",
"AppShell","empty","AppShell","constructor",
"MyProjectNameHostedService","commander boundary small-class","MyProjectNameHostedService","constructor",
"MyProjectNameHostedService","commander boundary small-class","StartAsync","non-void-command collaborator",
"MyProjectNameHostedService","commander boundary small-class","StopAsync","collaborator incidental",
"HelloWorldService","entity boundary small-class","HelloWorldService","constructor",
"HelloWorldService","entity boundary small-class","SayHelloAsync","property non-void-command collaborator",
"Index_Tests","pure-controller degenerate small-class","Welcome_Page","controller stateless",
"MyProjectNameWebTestModule","degenerate small-class","PreConfigureServices","controller stateless",
"MyProjectNameWebTestModule","degenerate small-class","ConfigureServices","wrapper stateless",
"MyProjectNameWebTestBase","entity boundary","GetResponseAsObjectAsync<T>","property non-void-command collaborator",
"MyProjectNameWebTestBase","entity boundary","GetResponseAsStringAsync","property non-void-command collaborator",
"MyProjectNameWebTestBase","entity boundary","GetResponseAsync","property non-void-command collaborator",
"MyProjectNameTestDataSeedContributor","boundary degenerate small-class","SeedAsync","collaborator incidental",
"MyProjectNameTestBaseModule","degenerate small-class","ConfigureServices","controller stateless",
"MyProjectNameTestBaseModule","degenerate small-class","OnApplicationInitialization","wrapper stateless",
"MyProjectNameTestBase<TStartupModule>","boundary","SetAbpApplicationCreationOptions","controller stateless",
"MyProjectNameTestBase<TStartupModule>","boundary","WithUnitOfWorkAsync","property non-void-command collaborator",
"MyProjectNameTestBase<TStartupModule>","boundary","WithUnitOfWorkAsync","non-void-command collaborator",
"MyProjectNameTestBase<TStartupModule>","boundary","WithUnitOfWorkAsync<TResult>","property non-void-command collaborator",
"MyProjectNameTestBase<TStartupModule>","boundary","WithUnitOfWorkAsync<TResult>","property non-void-command collaborator",
"MyProjectNameMongoDbFixture","commander small-class","MyProjectNameMongoDbFixture","constructor",
"MyProjectNameMongoDbFixture","commander small-class","Dispose","command",
"MyProjectNameEntityFrameworkCoreFixture","degenerate small-class","Dispose","empty",
"MyProjectNamePageModel","empty","MyProjectNamePageModel","constructor",
"MyProjectNameWebModule","degenerate","PreConfigureServices","controller stateless",
"MyProjectNameWebModule","degenerate","ConfigureServices","command collaborator",
"MyProjectNameWebModule","degenerate","ConfigureBundles","wrapper stateless",
"MyProjectNameWebModule","degenerate","ConfigureCache","wrapper stateless",
"MyProjectNameWebModule","degenerate","ConfigureUrls","wrapper stateless",
"MyProjectNameWebModule","degenerate","ConfigureMultiTenancy","wrapper stateless",
"MyProjectNameWebModule","degenerate","ConfigureAuthentication","controller stateless",
"MyProjectNameWebModule","degenerate","ConfigureAutoMapper","command",
"MyProjectNameWebModule","degenerate","ConfigureVirtualFileSystem","command collaborator",
"MyProjectNameWebModule","degenerate","ConfigureNavigationServices","wrapper stateless",
"MyProjectNameWebModule","degenerate","ConfigureSwaggerServices","controller stateless",
"MyProjectNameWebModule","degenerate","ConfigureDataProtection","controller stateless",
"MyProjectNameWebModule","degenerate","ConfigureDistributedLocking","controller stateless",
"MyProjectNameWebModule","degenerate","OnApplicationInitialization","controller stateless",
"MyProjectNameWebAutoMapperProfile","empty","MyProjectNameWebAutoMapperProfile","constructor",
"MyProjectNameMongoDbModule","pure-controller degenerate small-class","ConfigureServices","controller stateless",
"MyProjectNameMongoDbContext","commander boundary small-class","CreateModel","command collaborator",
"MyProjectNameController","empty","MyProjectNameController","constructor",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureServices","command collaborator",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureCache","wrapper stateless",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureVirtualFileSystem","controller stateless",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureConventionalControllers","wrapper stateless",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureAuthentication","controller stateless",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureDataProtection","controller stateless",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureDistributedLocking","controller stateless",
"MyProjectNameHttpApiHostModule","degenerate","ConfigureCors","controller stateless",
"MyProjectNameHttpApiHostModule","degenerate","OnApplicationInitialization","controller stateless",
"MyProjectNameHttpApiClientModule","commander boundary small-class","ConfigureServices","command collaborator",
"MyProjectNameEntityFrameworkCoreModule","degenerate small-class","PreConfigureServices","wrapper stateless",
"MyProjectNameEntityFrameworkCoreModule","degenerate small-class","ConfigureServices","controller stateless",
"MyProjectNameDomainModule","pure-controller degenerate small-class","ConfigureServices","controller stateless",
"NullMyProjectNameDbSchemaMigrator","boundary degenerate small-class","MigrateAsync","collaborator incidental",
"SampleAppService_Tests<TStartupModule>","commander boundary small-class","SampleAppService_Tests","constructor",
"SampleAppService_Tests<TStartupModule>","commander boundary small-class","GetAsync","non-void-command collaborator",
"SampleAppService_Tests<TStartupModule>","commander boundary small-class","GetAuthorizedAsync","non-void-command collaborator",
"MyProjectNameDbMigratorModule","boundary degenerate small-class","ConfigureServices","wrapper stateless",
"DbMigratorHostedService","commander boundary small-class","DbMigratorHostedService","constructor",
"DbMigratorHostedService","commander boundary small-class","StartAsync","non-void-command collaborator",
"DbMigratorHostedService","commander boundary small-class","StopAsync","collaborator incidental",
"MyProjectNameToolbarContributor","pure-controller degenerate small-class","ConfigureToolbarAsync","controller stateless",
"MyProjectNameAuthServerModule","pure-controller degenerate","PreConfigureServices","controller stateless",
"MyProjectNameAuthServerModule","pure-controller degenerate","ConfigureServices","controller stateless",
"MyProjectNameAuthServerModule","pure-controller degenerate","OnApplicationInitialization","controller stateless",
"MyProjectNameApplicationModule","commander boundary small-class","ConfigureServices","command collaborator",
"MyProjectNameApplicationAutoMapperProfile","empty","MyProjectNameApplicationAutoMapperProfile","constructor",
"MyProjectNamePermissionDefinitionProvider","pure-controller degenerate small-class","Define","controller stateless",
"MyProjectNameContractsModule","commander boundary small-class","PreConfigureServices","wrapper stateless",
"MyProjectNameContractsModule","commander boundary small-class","ConfigureServices","command collaborator",
"MyProjectNameHostModule","degenerate","PreConfigureServices","controller stateless",
"MyProjectNameHostModule","degenerate","ConfigureServices","command collaborator",
"MyProjectNameHostModule","degenerate","ConfigureAuthentication","controller stateless",
"MyProjectNameHostModule","degenerate","ConfigureBundles","wrapper stateless",
"MyProjectNameHostModule","degenerate","ConfigureMultiTenancy","wrapper stateless",
"MyProjectNameHostModule","degenerate","ConfigureUrls","wrapper stateless",
"MyProjectNameHostModule","degenerate","ConfigureVirtualFiles","command collaborator",
"MyProjectNameHostModule","degenerate","ConfigureAutoApiControllers","wrapper stateless",
"MyProjectNameHostModule","degenerate","ConfigureSwagger","collaborator incidental",
"MyProjectNameHostModule","degenerate","ConfigureAutoMapper","command collaborator",
"MyProjectNameHostModule","degenerate","ConfigureCors","controller stateless",
"MyProjectNameHostModule","degenerate","ConfigureDataProtection","controller stateless",
"MyProjectNameHostModule","degenerate","ConfigureMongoDB","controller stateless",
"MyProjectNameHostModule","degenerate","OnApplicationInitialization","controller stateless",
"MyProjectNameBundleContributor","pure-controller degenerate small-class","AddScripts","empty",
"MyProjectNameBundleContributor","pure-controller degenerate small-class","AddStyles","controller stateless",
"MyProjectNameBlazorAutoMapperProfile","empty","MyProjectNameBlazorAutoMapperProfile","constructor",
"MyProjectNameEFCoreDbSchemaMigrator","commander boundary small-class","MyProjectNameEFCoreDbSchemaMigrator","constructor",
