Method Stereotype,Stereotype Count
get,5034
predicate,6674
property,7957
void-accessor,3405
set,3695
command,11219
non-void-command,6739
collaborator,20768
controller,3009
wrapper,3640
constructor,4781
copy-constructor,567
destructor,1448
factory,843
incidental,2023
stateless,4396
empty,700
unclassified,134
Total,87032
