Unique Class Stereotype,Class Count
data-provider boundary lazy-class small-class,1
lazy-class degenerate,1
boundary controller degenerate,1
boundary degenerate small-class,4
factory degenerate small-class,2
data-provider boundary small-class,1
data-provider boundary lazy-class degenerate,1
controller,1
factory pure-controller degenerate small-class,4
entity factory controller small-class,2
commander boundary,32
boundary degenerate,3
entity boundary small-class,11
small-class,11
degenerate small-class,21
commander small-class,6
commander boundary lazy-class small-class,1
pure-controller degenerate,2
data-provider boundary data-class,1
minimal-entity commander boundary,1
commander boundary small-class,43
commander degenerate,1
unclassified,19
controller small-class,15
data-provider boundary data-class small-class,1
degenerate,3
boundary,11
pure-controller small-class,5
empty,113
factory controller,2
commander,18
entity small-class,1
entity,1
factory pure-controller small-class,1
entity boundary data-class small-class,1
entity commander boundary,13
pure-controller degenerate small-class,9
entity boundary,6
factory degenerate,2
entity data-provider boundary,1
Total,373
