Unique Method Stereotype,Method Count
unclassified,1
void-accessor command,1
empty,3
property non-void-command factory,2
get wrapper,2
collaborator stateless,3
factory controller stateless,1
get property factory controller,3
wrapper stateless,146
get collaborator,30
controller stateless,120
predicate non-void-command,14
predicate wrapper,1
predicate,5
command collaborator,61
command,77
constructor,63
set,33
get set,2
wrapper,5
factory collaborator stateless,1
property set collaborator,1
collaborator incidental,1
get,40
get set collaborator,5
get set factory collaborator,3
property controller,5
property non-void-command collaborator,54
set collaborator,9
property,9
get non-void-command collaborator,3
property wrapper,6
incidental,3
controller,9
predicate non-void-command collaborator,20
void-accessor command collaborator,1
property non-void-command factory collaborator,1
property non-void-command,54
property collaborator,1
non-void-command factory collaborator,3
predicate controller,8
Total,810
