Unique Class Stereotype,Class Count
data-provider,1
entity data-provider boundary,1
entity,1
commander boundary degenerate,2
entity boundary,4
entity boundary small-class,2
small-class,4
commander boundary small-class,2
degenerate,9
degenerate small-class,5
controller degenerate,3
data-provider boundary data-class,1
data-provider boundary small-class,1
commander,8
pure-controller small-class,1
commander small-class,3
boundary,8
pure-controller degenerate,9
entity commander boundary,2
boundary degenerate small-class,14
empty,74
unclassified,16
data-provider boundary,1
boundary small-class,3
controller small-class,1
commander boundary,5
boundary degenerate,14
pure-controller degenerate small-class,28
data-provider data-class,1
Total,224
