Class Name,Class Stereotype,Method Name,Method Stereotype
"PerfData","boundary","PerfData","constructor",
"PerfData","boundary","buildAllCounters","property non-void-command factory collaborator",
"PerfData","boundary","getAllCounters","get collaborator",
"PerfData","boundary","findCounter","property non-void-command collaborator",
"PerfData","boundary","tickToMills","property controller",
"VMInfo","commander","VMInfo","constructor",
"VMInfo","commander","VMInfo","constructor",
"VMInfo","commander","init","command",
"VMInfo","commander","initThreadInfoAbility","command",
"VMInfo","commander","update","command",
"VMInfo","commander","updateUpTime","command",
"VMInfo","commander","updateProcessStatus","command",
"VMInfo","commander","updateIO","unclassified",
"VMInfo","commander","updateCpu","command",
"VMInfo","commander","updateThreads","command",
"VMInfo","commander","updateClassLoader","command",
"VMInfo","commander","updateMemoryPool","command",
"VMInfo","commander","updateGC","command collaborator",
"VMInfo","commander","updateSafepoint","unclassified",
"VMInfo","commander","getAllThreadIds","property non-void-command",
"VMInfo","commander","getThreadCpuTime","property non-void-command",
"VMInfo","commander","getThreadUserTime","property non-void-command",
"VMInfo","commander","getThreadInfo","property non-void-command collaborator",
"VMInfo","commander","getThreadInfo","property non-void-command collaborator",
"VMInfo","commander","getThreadInfo","property non-void-command collaborator",
"VMInfo","commander","getAllThreadInfo","property non-void-command collaborator",
"VMInfo","commander","getThreadAllocatedBytes","property non-void-command",
"VMInfo","commander","initPerfCounters","command collaborator",
"VMInfo","commander","handleJmxFetchDataError","command collaborator",
"VMInfo","commander","isJmxStateOk","predicate",
"ThreadPrinter","commander boundary","ThreadPrinter","constructor",
"ThreadPrinter","commander boundary","printStack","command collaborator",
"ThreadPrinter","commander boundary","printTopStack","command collaborator",
"ThreadPrinter","commander boundary","printSingleThread","property controller",
"ThreadPrinter","commander boundary","printAllThreads","command collaborator",
"ThreadPrinter","commander boundary","printBlockedThreads","command",
"TimeSlidingWindowTest","pure-controller degenerate","notOverWindowTest","controller stateless",
"TimeSlidingWindowTest","pure-controller degenerate","overWindowTest","controller stateless",
"TimeSlidingWindowTest","pure-controller degenerate","mutiThreadNotOverWindowTest","controller stateless",
"TimeSlidingWindowTest","pure-controller degenerate","mutiThreadOverWindowTest","controller stateless",
"RequestSlidingWindow","commander","RequestSlidingWindow","constructor",
"RequestSlidingWindow","commander","success","command",
"RequestSlidingWindow","commander","fail","command",
"RequestSlidingWindow","commander","setNext","command",
"RequestSlidingWindow","commander","processCapacity","command",
"RequestSlidingWindow","commander","getSucessNum","property non-void-command",
"RequestSlidingWindow","commander","getFailNum","property non-void-command",
"AtomicBitSet","unclassified","AtomicBitSet","constructor",
"AtomicBitSet","unclassified","set","command",
"AtomicBitSet","unclassified","get","predicate non-void-command",
"AtomicBitSet","unclassified","cardinality","property non-void-command",
"ProactiveGcTask","unclassified","ProactiveGcTask","constructor",
"ProactiveGcTask","unclassified","run","command",
"ProactiveGcTask","unclassified","needTriggerGc","incidental",
"ProactiveGcTask","unclassified","doGc","wrapper stateless",
"ProactiveGcTask","unclassified","preGc","command",
"ProactiveGcTask","unclassified","postGc","command",
"ProactiveGcTask","unclassified","logOldGenStatus","property non-void-command",
"ProactiveGcTask","unclassified","getOldGenMemoryPool","controller stateless",
"ProactiveGcTask","unclassified","getMemoryPoolMaxOrCommitted","controller stateless",
"GCutilExpression","unclassified","GCutilExpression","constructor",
"GCutilExpression","unclassified","mappingCollctors","command",
"GCutilExpression","unclassified","mappingPools","command",
"GCutilExpression","unclassified","getE","property non-void-command",
"GCutilExpression","unclassified","getS","property non-void-command",
"GCutilExpression","unclassified","getO","property non-void-command",
"GCutilExpression","unclassified","getP","property non-void-command",
"GCutilExpression","unclassified","getCCS","property non-void-command",
"GCutilExpression","unclassified","getYGC","property non-void-command collaborator",
"GCutilExpression","unclassified","getYGCT","property non-void-command",
"GCutilExpression","unclassified","getFGC","property non-void-command collaborator",
"GCutilExpression","unclassified","getFGCT","property non-void-command",
"GCutilExpression","unclassified","getGCT","property non-void-command collaborator",
"GCutilExpression","unclassified","getAttribute","property non-void-command collaborator",
"GCutilExpression","unclassified","usedPercentage","property non-void-command collaborator",
"SurvivorAccessor","controller small-class","caculateHistogram","property controller",
"GenAddressAccessor","pure-controller small-class","printHeapAddress","controller",
"ResultPrinter","pure-controller degenerate","printAllGens","controller stateless",
"ResultPrinter","pure-controller degenerate","printSurvivor","controller stateless",
"ResultPrinter","pure-controller degenerate","printOldGen","controller stateless",
"ProgressNotifier","commander small-class","ProgressNotifier","constructor",
"ProgressNotifier","commander small-class","printHead","wrapper",
"ProgressNotifier","commander small-class","printProgress","command",
"DateUtilTest","boundary degenerate","isSameDay","wrapper stateless",
"DateUtilTest","boundary degenerate","truncateAndCelling","controller stateless",
"DateUtilTest","boundary degenerate","changeDay","wrapper stateless",
"DateUtilTest","boundary degenerate","setDay","wrapper stateless",
"DateUtilTest","boundary degenerate","getDayOfWeek","wrapper stateless",
"DateUtilTest","boundary degenerate","isLeapYear","wrapper stateless",
"DateUtilTest","boundary degenerate","getXXofXX","wrapper stateless",
"Enchanter","commander small-class","makeGarbage","command",
"Enchanter","commander small-class","clearGarbage","command",
"CachingDatFormatterTest","pure-controller degenerate small-class","test","controller stateless",
"WildcardMatcherTest","boundary degenerate small-class","matchString","wrapper stateless",
"WildcardMatcherTest","boundary degenerate small-class","matchPath","wrapper stateless",
"TextValidatorTest","boundary degenerate","isMobileSimple","wrapper stateless",
"TextValidatorTest","boundary degenerate","isMobileExact","wrapper stateless",
"TextValidatorTest","boundary degenerate","isTel","wrapper stateless",
"TextValidatorTest","boundary degenerate","isIdCard","wrapper stateless",
"TextValidatorTest","boundary degenerate","isEmail","wrapper stateless",
"TextValidatorTest","boundary degenerate","isUrl","wrapper stateless",
"TextValidatorTest","boundary degenerate","isDate","wrapper stateless",
"TextValidatorTest","boundary degenerate","isIp","wrapper stateless",
"HashUtilTest","boundary degenerate","hashSha1","wrapper stateless",
"HashUtilTest","boundary degenerate","hashFile","wrapper stateless",
"HashUtilTest","boundary degenerate","crc32","wrapper stateless",
"HashUtilTest","boundary degenerate","murmurhash","wrapper stateless",
"JmxGarbageCollectorManager","data-provider data-class","JmxGarbageCollectorManager","constructor",
"JmxGarbageCollectorManager","data-provider data-class","getYoungCollector","get collaborator",
"JmxGarbageCollectorManager","data-provider data-class","getFullCollector","get collaborator",
"JmxGarbageCollectorManager","data-provider data-class","getYgcStrategy","get",
"JmxGarbageCollectorManager","data-provider data-class","getFgcStrategy","get",
"EscapeUtilTest","boundary degenerate","urlEncode","wrapper stateless",
"EscapeUtilTest","boundary degenerate","xmlEncode","wrapper stateless",
"EscapeUtilTest","boundary degenerate","html","wrapper stateless",
"EncodeUtilTest","pure-controller degenerate","hexEncode","controller stateless",
