Class Stereotype,Stereotype Count
entity,277
minimal-entity,7
data-provider,373
commander,282
boundary,945
factory,9
controller,28
pure-controller,76
large-class,3
lazy-class,24
degenerate,323
data-class,37
small-class,543
empty,1715
unclassified,89
Total,4731
