Class Stereotype,Stereotype Count
entity,28
minimal-entity,3
data-provider,24
commander,63
boundary,860
factory,4
controller,10
pure-controller,1261
large-class,0
lazy-class,14
degenerate,2261
data-class,157
small-class,1878
empty,78
unclassified,54
Total,6695
