Method Stereotype,Stereotype Count
get,446
predicate,207
property,2495
void-accessor,685
set,1024
command,2600
non-void-command,2336
collaborator,5552
controller,507
wrapper,1885
constructor,1258
copy-constructor,16
destructor,8
factory,312
incidental,504
stateless,1644
empty,286
unclassified,7
Total,21772
