Method Stereotype,Stereotype Count
get,197
predicate,143
property,535
void-accessor,101
set,58
command,116
non-void-command,120
collaborator,524
controller,126
wrapper,354
constructor,385
copy-constructor,32
destructor,91
factory,33
incidental,35
stateless,109
empty,27
unclassified,6
Total,2992
