Class Name,Class Stereotype,Method Name,Method Stereotype
"XunitTestMethodRunnerWithAssemblyFixture","commander boundary small-class","XunitTestMethodRunnerWithAssemblyFixture","constructor",
"XunitTestMethodRunnerWithAssemblyFixture","commander boundary small-class","AfterTestMethodStarting","command collaborator",
"XunitTestMethodRunnerWithAssemblyFixture","commander boundary small-class","BeforeTestMethodFinished","command collaborator",
"XunitTestCollectionRunnerWithAssemblyFixture","factory controller small-class","XunitTestCollectionRunnerWithAssemblyFixture","constructor",
"XunitTestCollectionRunnerWithAssemblyFixture","factory controller small-class","RunTestClassAsync","property factory wrapper",
"XunitTestClassRunnerWithAssemblyFixture","entity boundary","XunitTestClassRunnerWithAssemblyFixture","constructor",
"XunitTestClassRunnerWithAssemblyFixture","entity boundary","AfterTestClassStartingAsync","non-void-command collaborator",
"XunitTestClassRunnerWithAssemblyFixture","entity boundary","BeforeTestClassFinishedAsync","property non-void-command collaborator",
"XunitTestClassRunnerWithAssemblyFixture","entity boundary","RunTestMethodAsync","property factory wrapper",
"AssemblyFixtureAttribute","empty","AssemblyFixtureAttribute","constructor",
"FlatTrackingData","boundary","FlatTrackingData","constructor",
"FlatTrackingData","boundary","FlatTrackingData","constructor",
"FlatTrackingData","boundary","InternalConstruct","void-accessor command",
"FlatTrackingData","boundary","ConstructFileTable","command",
"FlatTrackingData","boundary","UpdateFileEntryDetails","command",
"FlatTrackingData","boundary","FileIsExcludedFromDependencyCheck","predicate controller",
"FlatTrackingData","boundary","RecordEntryDetails","command collaborator",
"FlatTrackingData","boundary","SaveTlog","command collaborator",
"FlatTrackingData","boundary","GetLastWriteTimeUtc","property set collaborator",
"CanonicalTrackedOutputFiles","entity boundary","InternalConstruct","void-accessor command",
"CanonicalTrackedOutputFiles","entity boundary","ConstructOutputTable","command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","RemoveRootsWithSharedOutputs","property non-void-command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","RemoveOutputForSourceRoot","predicate non-void-command",
"CanonicalTrackedOutputFiles","entity boundary","OutputsForNonCompositeSource","property non-void-command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","OutputsForSource","property non-void-command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","OutputsForSourceRoot","command",
"CanonicalTrackedOutputFiles","entity boundary","AddComputedOutputForSourceRoot","command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","AddComputedOutputsForSourceRoot","command",
"CanonicalTrackedOutputFiles","entity boundary","AddComputedOutputsForSourceRoot","command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","GetSourceKeyOutputs","property non-void-command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","SaveTlog","command collaborator",
"CanonicalTrackedOutputFiles","entity boundary","RemoveEntriesForSource","void-accessor command collaborator",
