Class Stereotype,Stereotype Count
entity,93
minimal-entity,2
data-provider,98
commander,30
boundary,181
factory,26
controller,30
pure-controller,4
large-class,0
lazy-class,1
degenerate,11
data-class,75
small-class,146
empty,206
unclassified,38
Total,941
