Class Name,Class Stereotype,Method Name,Method Stereotype
"RangedAttributeInterceptor","entity factory controller small-class","RangedAttributeInterceptor","constructor",
"RangedAttributeInterceptor","entity factory controller small-class","search","property non-void-command factory collaborator",
"LDAPEmbeddedServer","unclassified","getBindPort","get",
"LDAPEmbeddedServer","unclassified","getBindLdapsPort","get",
"LDAPEmbeddedServer","unclassified","LDAPEmbeddedServer","constructor",
"LDAPEmbeddedServer","unclassified","readProperty","property non-void-command",
"LDAPEmbeddedServer","unclassified","init","command",
"LDAPEmbeddedServer","unclassified","start","command",
"LDAPEmbeddedServer","unclassified","createDirectoryService","property non-void-command collaborator",
"LDAPEmbeddedServer","unclassified","createLdapServer","property non-void-command factory collaborator",
"LDAPEmbeddedServer","unclassified","importLdif","command collaborator",
"LDAPEmbeddedServer","unclassified","stop","command",
"LDAPEmbeddedServer","unclassified","stopLdapServer","command",
"LDAPEmbeddedServer","unclassified","shutdownDirectoryService","command collaborator",
"JdbmPartitionFactoryFast","entity boundary small-class","createPartition","property non-void-command collaborator",
"PersistSessionsCommand","commander","getName","incidental",
"PersistSessionsCommand","commander","doRunCommand","command collaborator",
"PersistSessionsCommand","commander","createSessionsBatch","command collaborator",
"PersistSessionsCommand","commander","printUsage","property non-void-command",
"LoadPersistentSessionsCommand","degenerate","getName","incidental",
"LoadPersistentSessionsCommand","degenerate","doRunCommand","controller stateless",
"LoadPersistentSessionsCommand","degenerate","printUsage","property non-void-command",
"LdapManyObjectsInitializerCommand","unclassified","getName","incidental",
"LdapManyObjectsInitializerCommand","unclassified","printUsage","property non-void-command",
"LdapManyObjectsInitializerCommand","unclassified","doRunCommand","command collaborator",
"LdapManyObjectsInitializerCommand","unclassified","getMapperModel","controller stateless",
"LdapManyGroupsInitializerCommand","unclassified","getName","incidental",
"LdapManyGroupsInitializerCommand","unclassified","printUsage","property non-void-command",
"LdapManyGroupsInitializerCommand","unclassified","doRunCommand","command collaborator",
"LdapManyGroupsInitializerCommand","unclassified","getMapperModel","controller stateless",
"UndertowRequestFilter","degenerate","UndertowRequestFilter","constructor",
"UndertowRequestFilter","degenerate","doFilter","command collaborator",
"UndertowRequestFilter","degenerate","createClientConnection","factory controller stateless",
"UndertowRequestFilter","degenerate","init","empty",
"UndertowRequestFilter","degenerate","destroy","empty",
"TestPlatform","boundary lazy-class degenerate","TestPlatform","constructor",
"TestPlatform","boundary lazy-class degenerate","name","incidental",
"TestPlatform","boundary lazy-class degenerate","onStartup","controller stateless",
"TestPlatform","boundary lazy-class degenerate","onShutdown","empty",
"TestPlatform","boundary lazy-class degenerate","exit","wrapper stateless",
"TestPlatform","boundary lazy-class degenerate","getTmpDirectory","property set factory collaborator",
"TestPlatform","boundary lazy-class degenerate","getScriptEngineClassLoader","collaborator incidental",
"UserSyncTest","commander boundary data-class small-class","createEnvironment","set collaborator",
"UserPaginationTest","commander boundary small-class","createEnvironment","command collaborator",
"StorageTransactionTest","boundary","createEnvironment","set collaborator",
"StorageTransactionTest","boundary","cleanEnvironment","controller",
"StorageTransactionTest","boundary","isUseSameKeycloakSessionFactoryForAllThreads","incidental",
"StorageTransactionTest","boundary","testTwoTransactionsSequentially","wrapper",
"StorageTransactionTest","boundary","testRepeatableRead","wrapper",
"SingleUseObjectModelTest","unclassified","createEnvironment","command collaborator",
"SingleUseObjectModelTest","unclassified","cleanEnvironment","controller",
"SingleUseObjectModelTest","unclassified","testActionTokens","controller",
"SingleUseObjectModelTest","unclassified","testSingleUseStore","controller stateless",
"SingleUseObjectModelTest","unclassified","testCluster","command collaborator",
"SingleUseObjectModelTest","unclassified","awaitLatch","controller stateless",
"UserSessionProviderModelTest","unclassified","createEnvironment","command collaborator",
"UserSessionProviderModelTest","unclassified","cleanEnvironment","controller",
"UserSessionProviderModelTest","unclassified","testMultipleSessionsRemovalInOneTransaction","wrapper",
"UserSessionProviderModelTest","unclassified","testExpiredClientSessions","command collaborator",
"UserSessionProviderModelTest","unclassified","testTransientUserSessionIsNotPersisted","controller",
"UserSessionProviderModelTest","unclassified","testClientSessionIsNotPersistedForTransientUserSession","controller",
"UserSessionProviderModelTest","unclassified","testCreateUserSessionsParallel","controller",
"UserSessionInitializerTest","controller","createEnvironment","set collaborator",
"UserSessionInitializerTest","controller","cleanEnvironment","controller",
"UserSessionInitializerTest","controller","testUserSessionInitializer","command collaborator",
"UserSessionInitializerTest","controller","testUserSessionInitializerWithDeletingClient","command collaborator",
"UserSessionInitializerTest","controller","testUserSessionPropagationBetweenSites","controller",
"UserSessionInitializerTest","controller","createSessionsInPersisterOnly","property factory controller",
