Method Stereotype,Stereotype Count
get,1914
predicate,771
property,5144
void-accessor,42
set,631
command,2252
non-void-command,4776
collaborator,6823
controller,1519
wrapper,790
constructor,2016
copy-constructor,65
destructor,0
factory,1728
incidental,575
stateless,1687
empty,92
unclassified,9
Total,30834
