Class Stereotype,Stereotype Count
entity,523
minimal-entity,15
data-provider,256
commander,228
boundary,977
factory,101
controller,155
pure-controller,319
large-class,1
lazy-class,33
degenerate,593
data-class,89
small-class,937
empty,609
unclassified,260
Total,5096
