Unique Class Stereotype,Class Count
boundary small-class,1
commander boundary degenerate,1
data-provider boundary data-class small-class,1
lazy-class degenerate,1
entity boundary small-class,12
small-class,4
controller,3
boundary degenerate,4
commander boundary,9
degenerate small-class,6
boundary lazy-class degenerate,1
entity,1
boundary degenerate small-class,11
commander boundary small-class,6
data-provider boundary small-class,4
pure-controller degenerate,1
commander boundary lazy-class small-class,2
entity small-class,4
commander,3
empty,101
boundary data-class small-class,1
entity commander boundary,3
pure-controller degenerate small-class,3
entity boundary,7
data-provider boundary,2
unclassified,7
controller small-class,1
pure-controller small-class,2
boundary,9
degenerate,1
entity boundary degenerate,2
commander small-class,3
commander boundary lazy-class degenerate,1
Total,218
