Class Stereotype,Stereotype Count
entity,195
minimal-entity,98
data-provider,293
commander,242
boundary,1376
factory,64
controller,78
pure-controller,221
large-class,2
lazy-class,241
degenerate,689
data-class,381
small-class,817
empty,512
unclassified,800
Total,6009
