Class Stereotype,Stereotype Count
entity,70
minimal-entity,0
data-provider,119
commander,44
boundary,256
factory,0
controller,1
pure-controller,15
large-class,0
lazy-class,9
degenerate,61
data-class,31
small-class,128
empty,828
unclassified,58
Total,1620
