Method Stereotype,Stereotype Count
get,643
predicate,175
property,960
void-accessor,11
set,320
command,872
non-void-command,1125
collaborator,1411
controller,307
wrapper,239
constructor,231
copy-constructor,1
destructor,0
factory,210
incidental,67
stateless,420
empty,34
unclassified,1
Total,7027
